pattern_a,pattern_b,origin,destination_a,destination_b,shared_prefix,divergence_station,branch_a,branch_b,overlap
SP003215,SP004629,RDG,PAD,PAD,5,LNY,WDT,IVR,0.5
SP003218,SP003252,RAM,AFK,AFK,8,DVP,FKE,FKC,0.667
SP003218,SP003664,RAM,AFK,CHX,15,AFK,,PLC,1.0
SP003218,SP004404,RAM,AFK,SPX,12,XSI,SDG,AFK,0.8
SP003218,SP004618,RAM,AFK,SPX,12,XSI,SDG,XIW,0.8
SP003221,SP003237,RAM,AFK,CHX,16,AFK,,PLC,1.0
SP003221,SP003241,RAM,AFK,CHX,16,AFK,,PLC,1.0
SP003221,SP004393,RAM,AFK,SPX,13,XSI,SDG,AFK,0.812
SP003226,SP004296,DID,RDG,PAD,6,RDG,,TWY,1.0
SP003226,SP004581,DID,RDG,PAD,6,RDG,,TWY,1.0
SP003228,SP003838,XSU,ECR,CAT,11,ECR,,SCY,1.0
SP003232,SP003255,DVP,AFK,CST,8,AFK,,PLC,1.0
SP003232,SP004401,DVP,AFK,SPX,5,XSI,SDG,AFK,0.625
SP003233,SP004077,LIV,MIA,NCL,5,RNH,SHJ,LEG,0.357
SP003235,SP003238,GCR,WEY,WEY,8,BTH,BOA,FFD,0.364
SP003235,SP003501,GCR,WEY,WEY,8,BTH,BOA,FFD,0.364
SP003235,SP004094,GCR,WEY,PLY,5,BRI,KYN,BWT,0.312
SP003235,SP004403,GCR,WEY,BRI,5,BRI,KYN,,1.0
SP003237,SP003241,RAM,CHX,CHX,22,TON,HLB,SEV,0.688
SP003237,SP004393,RAM,CHX,SPX,13,XSI,SDG,AFK,0.448
SP003238,SP003501,GCR,WEY,WEY,9,FFD,AVF,BOA,0.409
SP003238,SP004094,GCR,WEY,PLY,5,BRI,KYN,BWT,0.312
SP003238,SP004403,GCR,WEY,BRI,5,BRI,KYN,,1.0
SP003241,SP004393,RAM,CHX,SPX,13,XSI,SDG,AFK,0.448
SP003242,SP003437,GMV,BRI,PAD,5,WOS,XAY,WPH,0.357
SP003243,SP003281,GLM,XVJ,BFR,8,XWK,FNR,SAY,0.4
SP003243,SP004531,GLM,XVJ,CST,12,XMU,XLY,CIT,0.571
SP003243,SP004536,GLM,XVJ,CST,5,SOR,MEP,XWK,0.312
SP003244,SP004052,RDG,NBY,BDW,8,NBY,,KIT,1.0
SP003245,SP003618,AFK,CST,CHX,7,TON,HLB,SEV,0.412
SP003250,SP003562,EDB,EUS,EUS,20,STA,PKG,XCO,0.426
SP003250,SP003970,EDB,EUS,EUS,34,RUG,LBK,XWZ,0.739
SP003250,SP004263,EDB,EUS,MIA,14,WGN,WBQ,ECC,0.7
SP003251,SP003381,NOT,CRE,CDF,6,DBY,PEA,BUT,0.4
SP003252,SP003664,RAM,AFK,CHX,8,DVP,FKC,FKE,0.667
SP003252,SP004404,RAM,AFK,SPX,8,DVP,FKC,FKE,0.667
SP003252,SP004618,RAM,AFK,SPX,8,DVP,FKC,FKE,0.667
SP003253,SP003266,MAN,EUS,EUS,8,SNE,XCO,STA,0.308
SP003253,SP003377,MAN,EUS,SOU,8,SNE,XCO,STA,0.308
SP003253,SP004023,MAN,EUS,EUS,10,XOI,XIM,LTV,0.385
SP003254,SP003658,KGX,PBO,ELY,9,HIT,ARL,LET,0.562
SP003254,SP003667,KGX,PBO,YRK,9,HIT,ARL,BIW,0.562
SP003255,SP004401,DVP,CST,SPX,5,XSI,SDG,AFK,0.238
SP003258,SP003516,WEY,GCR,GCR,9,CLC,BRU,FRO,0.409
SP003258,SP004564,WEY,GCR,WSB,12,WSB,TRO,,1.0
SP003259,SP004059,LST,ENF,CHI,5,HAC,REC,CPT,0.455
SP003259,SP004165,LST,ENF,ELY,5,HAC,REC,XMI,0.312
SP003260,SP003261,TON,CST,CHX,9,XPY,SAJ,NWX,0.75
SP003263,SP004398,FAV,CHX,SPX,10,RAM,THP,XMF,0.27
SP003265,SP004498,CRY,BFR,CST,9,XPY,LEW,SAJ,0.692
SP003265,SP004509,CRY,BFR,CHX,5,NEH,MTG,LEE,0.455
SP003266,SP003377,MAN,EUS,SOU,13,DDP,SAD,XGJ,0.371
SP003266,SP004023,MAN,EUS,EUS,8,SNE,STA,XCO,0.296
SP003268,SP003606,YRK,MIA,MAN,5,LDS,XES,MLY,0.357
SP003268,SP003607,YRK,MIA,LDS,5,LDS,XES,,1.0
SP003269,SP003356,CRE,BHI,MFH,6,WEM,YRT,SHR,0.273
SP003270,SP004447,GLC,ASB,ADN,12,ASB,,ADN,1.0
SP003272,SP003284,SNF,HWV,HWV,19,PDX,EAL,AML,0.76
SP003273,SP003280,ABX,HWV,HWV,13,WEA,HAN,STL,0.765
SP003273,SP003602,ABX,HWV,MAI,10,PDX,AML,EAL,0.556
SP003273,SP003716,ABX,HWV,PDX,10,PDX,AML,,1.0
SP003273,SP003730,ABX,HWV,HWV,10,PDX,AML,EAL,0.625
SP003274,SP003668,MCO,SOP,SOP,12,PBL,BCB,HSC,0.8
SP003275,SP003412,PAD,HWV,PNZ,7,HAY,HXX,WDT,0.778
SP003279,SP003960,MAN,YRK,YRK,7,HUD,WKK,DEW,0.5
SP003279,SP004138,MAN,YRK,DAR,7,HUD,WKK,DEW,0.5
SP003280,SP003602,ABX,HWV,MAI,10,PDX,AML,EAL,0.588
SP003280,SP003716,ABX,HWV,PDX,10,PDX,AML,,1.0
SP003280,SP003730,ABX,HWV,HWV,10,PDX,AML,EAL,0.625
SP003281,SP004531,GLM,BFR,CST,8,XWK,SAY,FNR,0.4
SP003281,SP004536,GLM,BFR,CST,5,SOR,MEP,XWK,0.312
SP003282,SP004528,BFR,RTR,MDE,13,SAY,XWK,OTF,0.684
SP003283,SP003556,DKG,BAK,BAL,8,SUO,CSH,WLT,0.571
SP003283,SP003640,DKG,BAK,BAK,5,EPS,EWE,CHE,0.385
SP003283,SP004554,DKG,BAK,BAK,13,BAL,WSW,BAK,0.929
SP003285,SP003415,PGN,EXD,PAD,7,DWW,EXT,EXD,0.778
SP003285,SP003513,PGN,EXD,CDF,7,DWW,EXT,SCS,0.778
SP003285,SP004093,PGN,EXD,BRI,7,DWW,EXT,EXD,0.778
SP003285,SP004167,PGN,EXD,PAD,7,DWW,EXT,EXD,0.778
SP003287,SP003515,CBG,KGX,KGX,7,RYS,BDK,AWM,0.318
SP003292,SP003707,MIA,LAN,BPN,5,DGT,ECC,SLD,0.5
SP003292,SP004451,MIA,LAN,OXN,5,DGT,ECC,SLD,0.5
SP003292,SP004500,MIA,LAN,LIV,5,DGT,ECC,SFD,0.5
SP003293,SP003682,SOU,HRH,BTN,16,XXA,PUL,ANG,0.842
SP003293,SP004200,SOU,HRH,BTN,10,HAV,EMS,WBL,0.526
SP003293,SP004202,SOU,HRH,BTN,7,FRM,PTC,CSA,0.368
SP003293,SP004208,SOU,HRH,BTN,16,XXA,PUL,ANG,0.842
SP003294,SP003298,BAL,HRH,CCH,11,HRH,,CHH,1.0
SP003294,SP003675,BAL,HRH,WRH,8,TBD,CRW,HHE,0.727
SP003294,SP003677,BAL,HRH,WRH,8,TBD,CRW,HHE,0.727
SP003294,SP003756,BAL,HRH,BTN,5,XJS,ELD,RDH,0.455
SP003294,SP004020,BAL,HRH,GTW,7,GTW,TBD,,1.0
SP003294,SP004086,BAL,HRH,WRH,6,ELD,GTW,SAF,0.545
SP003297,SP004622,LST,SOV,SOV,5,IFD,RMF,GDP,0.455
SP003298,SP003675,BAL,CCH,WRH,8,TBD,CRW,HHE,0.444
SP003298,SP003677,BAL,CCH,WRH,8,TBD,CRW,HHE,0.421
SP003298,SP003756,BAL,CCH,BTN,5,XJS,ELD,RDH,0.333
SP003298,SP004020,BAL,CCH,GTW,7,GTW,TBD,,1.0
SP003298,SP004086,BAL,CCH,WRH,6,ELD,GTW,SAF,0.3
SP003300,SP003360,EUS,WRX,EDB,13,RUG,NUN,COV,0.619
SP003300,SP003475,EUS,WRX,WVH,11,XHN,XWZ,NMP,0.524
SP003300,SP003568,EUS,WRX,WVH,10,MKC,XHN,WOL,0.476
SP003300,SP003958,EUS,WRX,INV,13,RUG,NUN,COV,0.619
SP003300,SP004012,EUS,WRX,GLC,11,XHN,XWZ,NMP,0.524
SP003300,SP004017,EUS,WRX,PRE,15,XIM,XOI,TAM,0.714
SP003300,SP004025,EUS,WRX,PRE,19,CRE,CTR,WSF,0.905
SP003300,SP004034,EUS,WRX,CRE,13,RUG,NUN,COV,0.619
SP003300,SP004036,EUS,WRX,GLC,10,MKC,XHN,WOL,0.476
SP003300,SP004111,EUS,WRX,GLC,10,MKC,XHN,WOL,0.476
SP003300,SP004131,EUS,WRX,BHM,5,WFJ,XOE,KGL,0.238
SP003300,SP004188,EUS,WRX,CRE,15,XIM,XOI,TAM,0.714
SP003300,SP004207,EUS,WRX,CRE,13,RUG,NUN,COV,0.619
SP003300,SP004232,EUS,WRX,INV,10,MKC,XHN,WOL,0.476
SP003300,SP004384,EUS,WRX,WVH,13,RUG,NUN,COV,0.619
SP003300,SP004399,EUS,WRX,GLC,19,CRE,CTR,WSF,0.905
SP003300,SP004433,EUS,WRX,NMP,8,XOD,BLY,LBZ,0.571
SP003300,SP004516,EUS,WRX,GLC,19,CRE,CTR,WSF,0.905
SP003300,SP004529,EUS,WRX,BHM,5,WFJ,XOE,KGL,0.238
SP003303,SP003549,PBO,KGX,KGX,10,GDH,ENC,BOP,0.667
SP003303,SP003599,PBO,KGX,KGX,10,GDH,ENC,BOP,0.625
SP003303,SP003991,PBO,KGX,HRH,8,SVG,HFN,XGN,0.421
SP003303,SP003992,PBO,KGX,HRH,8,SVG,HFN,XGN,0.421
SP003303,SP003994,PBO,KGX,KGX,8,SVG,HFN,XGN,0.533
SP003303,SP003996,PBO,KGX,KGX,8,SVG,HFN,XGN,0.471
SP003303,SP004155,PBO,KGX,HRH,8,SVG,HFN,XGN,0.421
SP003303,SP004339,PBO,KGX,HRH,8,SVG,HFN,XGN,0.421
SP003303,SP004341,PBO,KGX,HRH,8,SVG,HFN,XGN,0.421
SP003304,SP003324,PDX,WHX,ABX,6,WHX,,CWX,1.0
SP003307,SP004227,BTN,HAV,CCH,11,WWO,ANG,DUR,0.611
SP003307,SP004230,BTN,HAV,CCH,16,CCH,SOB,,1.0
SP003309,SP003338,RDG,ABX,ABX,7,LNY,IVR,WDT,0.318
SP003309,SP003363,RDG,ABX,ABX,11,STL,WEA,HAN,0.478
SP003309,SP003596,RDG,ABX,PAD,7,LNY,IVR,WDT,0.583
SP003309,SP004040,RDG,ABX,PAD,13,EAL,PDX,PAD,0.929
SP003309,SP004520,RDG,ABX,PAD,6,SLO,LNY,HAY,0.462
SP003310,SP003765,LAN,EUS,EUS,10,STA,PKG,XCO,0.345
SP003312,SP003710,HAF,ABX,SNF,14,WHX,CWX,SRA,0.778
SP003314,SP003479,CST,RTR,ORP,5,LEW,BKH,XPY,0.385
SP003315,SP003760,CHX,GRV,GRV,17,GNH,SWM,XSR,0.895
SP003316,SP003998,LDS,BPN,BPN,9,MLH,BMB,CYT,0.562
SP003318,SP003614,MAI,ABX,PAD,10,EAL,PDX,PAD,0.909
SP003321,SP003880,BTR,WTM,LST,5,WTM,,HAP,1.0
SP003321,SP003888,BTR,WTM,LST,5,WTM,,HAP,1.0
SP003321,SP004156,BTR,WTM,SNF,5,WTM,,BPA,1.0
SP003323,SP004009,GLC,MIA,EUS,13,XOU,WGN,EBA,0.65
SP003323,SP004033,GLC,MIA,EUS,14,WGN,ECC,WBQ,0.7
SP003323,SP004044,GLC,MIA,EUS,13,XOU,WGN,EBA,0.65
SP003326,SP004089,PPD,CDB,CDF,8,CDQ,CDB,CDF,0.889
SP003327,SP004360,SFO,BKG,FST,8,BKG,,WEH,1.0
SP003332,SP003380,MAI,ABX,ABX,9,STL,HAN,WEA,0.429
SP003332,SP003611,MAI,ABX,PAD,9,STL,HAN,EAL,0.818
SP003334,SP003576,XVJ,AFK,AFK,8,XLY,XPE,XMU,0.533
SP003338,SP003363,RDG,ABX,ABX,7,LNY,WDT,IVR,0.318
SP003338,SP003596,RDG,ABX,PAD,10,STL,WEA,EAL,0.833
SP003338,SP004040,RDG,ABX,PAD,7,LNY,WDT,IVR,0.5
SP003338,SP004520,RDG,ABX,PAD,6,SLO,LNY,HAY,0.462
SP003340,SP003359,HHD,EUS,CDF,13,CTR,CRE,WRX,0.565
SP003340,SP004015,HHD,EUS,BHM,15,STA,XCO,PKG,0.682
SP003346,SP004019,BHM,EDB,GLC,25,LOC,SLA,SDM,0.893
SP003349,SP003351,PAD,SWA,OXF,6,WDT,LNY,IVR,0.353
SP003352,SP003702,SLB,BIA,NCL,12,DAR,NRD,DHM,0.8
SP003353,SP003354,BRI,PMH,PAD,5,WSB,WMN,PEW,0.25
SP003353,SP003793,BRI,PMH,PAD,5,WSB,WMN,PEW,0.278
SP003354,SP003793,BRI,PAD,PAD,15,MAI,TAP,SLO,0.833
SP003355,SP003462,SWA,PAD,PAD,6,BGN,PCD,LWM,0.214
SP003355,SP003464,SWA,PAD,PAD,23,SLO,STL,HAY,0.821
SP003357,SP003503,LET,KGX,KGX,7,AAP,HGY,FPK,0.7
SP003358,SP003394,EDB,GLT,LEV,14,GLT,,CBX,1.0
SP003358,SP003761,EDB,GLT,COW,11,COW,LCG,,1.0
SP003358,SP003833,EDB,GLT,GLT,7,INK,ROS,DAG,0.538
SP003358,SP003878,EDB,GLT,PTH,14,GLT,,MNC,1.0
SP003359,SP004015,HHD,CDF,BHM,13,CTR,WRX,CRE,0.591
SP003360,SP003475,EUS,EDB,WVH,11,XHN,XWZ,NMP,0.44
SP003360,SP003568,EUS,EDB,WVH,10,MKC,XHN,WOL,0.312
SP003360,SP003958,EUS,EDB,INV,17,SCF,XOZ,AST,0.37
SP003360,SP004012,EUS,EDB,GLC,11,XHN,XWZ,NMP,0.289
SP003360,SP004017,EUS,EDB,PRE,13,RUG,COV,NUN,0.464
SP003360,SP004025,EUS,EDB,PRE,13,RUG,COV,NUN,0.5
SP003360,SP004034,EUS,EDB,CRE,27,STA,CRE,SNE,0.844
SP003360,SP004036,EUS,EDB,GLC,10,MKC,XHN,WOL,0.233
SP003360,SP004111,EUS,EDB,GLC,10,MKC,XHN,WOL,0.227
SP003360,SP004131,EUS,EDB,BHM,5,WFJ,XOE,KGL,0.156
SP003360,SP004188,EUS,EDB,CRE,13,RUG,COV,NUN,0.619
SP003360,SP004207,EUS,EDB,CRE,28,CRE,WSF,,1.0
SP003360,SP004232,EUS,EDB,INV,10,MKC,XHN,WOL,0.217
SP003360,SP004384,EUS,EDB,WVH,20,XOS,XGJ,XRA,0.833
SP003360,SP004399,EUS,EDB,GLC,13,RUG,COV,NUN,0.361
SP003360,SP004433,EUS,EDB,NMP,8,XOD,BLY,LBZ,0.571
SP003360,SP004516,EUS,EDB,GLC,13,RUG,COV,NUN,0.351
SP003360,SP004529,EUS,EDB,BHM,5,WFJ,XOE,KGL,0.161
SP003362,SP003467,BYI,BGD,BGD,20,PGM,GFF,BGD,0.952
SP003362,SP004262,BYI,BGD,YSM,18,YSM,HNG,,1.0
SP003363,SP003596,RDG,ABX,PAD,7,LNY,IVR,WDT,0.583
SP003363,SP004040,RDG,ABX,PAD,11,STL,HAN,WEA,0.786
SP003363,SP004520,RDG,ABX,PAD,6,SLO,LNY,HAY,0.462
SP003365,SP003366,PLY,PAD,PAD,11,CLC,WSB,BDW,0.44
SP003365,SP003368,PLY,PAD,PAD,20,MAI,TAP,SLO,0.87
SP003365,SP003372,PLY,PAD,PAD,11,CLC,WSB,BDW,0.524
SP003365,SP003616,PLY,PAD,LDS,10,TAU,CLC,BWT,0.345
SP003365,SP003651,PLY,PAD,PAD,12,WSB,PEW,BDW,0.545
SP003366,SP003368,PLY,PAD,PAD,11,CLC,BDW,WSB,0.478
SP003366,SP003372,PLY,PAD,PAD,18,MAI,TAP,SLO,0.857
SP003366,SP003616,PLY,PAD,LDS,10,TAU,CLC,BWT,0.4
SP003366,SP003651,PLY,PAD,PAD,11,CLC,BDW,WSB,0.5
SP003368,SP003372,PLY,PAD,PAD,11,CLC,WSB,BDW,0.524
SP003368,SP003616,PLY,PAD,LDS,10,TAU,CLC,BWT,0.435
SP003368,SP003651,PLY,PAD,PAD,12,WSB,PEW,BDW,0.545
SP003370,SP003444,SWA,MFH,CMN,6,FYS,XCI,CMN,0.857
SP003370,SP003780,SWA,MFH,CMN,8,CMN,WTL,,1.0
SP003370,SP003784,SWA,MFH,FGH,11,CLR,HVF,FGW,0.846
SP003371,SP003649,PNZ,PAD,PAD,23,TAU,CLC,BWT,0.676
SP003371,SP004277,PNZ,PAD,PLY,11,LSK,SGM,MEN,0.733
SP003371,SP004492,PNZ,PAD,PLY,11,LSK,SGM,MEN,0.647
SP003371,SP004494,PNZ,PAD,PLY,11,LSK,SGM,MEN,0.688
SP003372,SP003616,PLY,PAD,LDS,10,TAU,CLC,BWT,0.476
SP003372,SP003651,PLY,PAD,PAD,11,CLC,BDW,WSB,0.524
SP003375,SP003461,BPW,WSB,PMS,13,WSB,,WMN,1.0
SP003377,SP004023,MAN,SOU,EUS,8,SNE,STA,XCO,0.296
SP003378,SP004534,RAM,XVJ,CST,10,FAV,TEY,SIT,0.345
SP003378,SP004587,RAM,XVJ,XVJ,27,XLY,BMS,BKL,0.794
SP003378,SP004640,RAM,XVJ,RTR,17,RTR,XRJ,,1.0
SP003379,SP003382,CDF,PNZ,TAU,6,FIT,BRI,SRD,0.316
SP003379,SP003414,CDF,PNZ,PMH,7,BRI,BMT,BTH,0.259
SP003379,SP003427,CDF,PNZ,FRO,7,BRI,BMT,KYN,0.538
SP003379,SP003469,CDF,PNZ,PAD,5,PWY,FIT,BPW,0.333
SP003379,SP004249,CDF,PNZ,PMH,7,BRI,BMT,KYN,0.259
SP003380,SP003611,MAI,ABX,PAD,9,STL,WEA,EAL,0.818
SP003382,SP003414,CDF,TAU,PMH,6,FIT,SRD,BRI,0.316
SP003382,SP003427,CDF,TAU,FRO,6,FIT,SRD,BRI,0.462
SP003382,SP003469,CDF,TAU,PAD,5,PWY,FIT,BPW,0.333
SP003382,SP004249,CDF,TAU,PMH,6,FIT,SRD,BRI,0.316
SP003384,SP003476,EDB,BRI,KGX,14,YRK,CHF,DON,0.412
SP003384,SP004602,EDB,BRI,KGX,14,YRK,CHF,DON,0.326
SP003385,SP003417,PAD,PGN,CDF,6,RDG,THE,GOR,0.4
SP003385,SP003420,PAD,PGN,WOS,6,RDG,THE,GOR,0.353
SP003385,SP003428,PAD,PGN,WSB,7,THE,NBY,THA,0.5
SP003385,SP003429,PAD,PGN,CMN,6,RDG,THE,GOR,0.261
SP003385,SP003434,PAD,PGN,SWA,6,RDG,THE,GOR,0.286
SP003385,SP003440,PAD,PGN,SWA,6,RDG,THE,GOR,0.273
SP003385,SP003448,PAD,PGN,TAU,6,RDG,THE,GOR,0.316
SP003385,SP003480,PAD,PGN,PNZ,19,NTA,EDS,TOT,0.826
SP003385,SP003666,PAD,PGN,TAU,6,RDG,THE,GOR,0.3
SP003385,SP003788,PAD,PGN,SWA,6,RDG,THE,GOR,0.261
SP003385,SP004186,PAD,PGN,FRO,7,THE,NBY,THA,0.467
SP003385,SP004248,PAD,PGN,WPH,6,RDG,THE,GOR,0.353
SP003385,SP004338,PAD,PGN,BPW,6,RDG,THE,GOR,0.6
SP003385,SP004416,PAD,PGN,BDW,6,RDG,THE,RDW,0.375
SP003385,SP004476,PAD,PGN,BAN,6,RDG,THE,GOR,0.545
SP003385,SP004599,PAD,PGN,WOS,6,RDG,THE,GOR,0.429
SP003387,SP003400,CHX,DVP,RAM,15,HCN,AFK,PLC,0.652
SP003387,SP004546,CHX,DVP,HGS,11,TON,PDW,HIB,0.55
SP003387,SP004547,CHX,DVP,HGS,6,GRP,CIT,ESD,0.261
SP003387,SP004549,CHX,DVP,HGS,9,ORP,SEV,CLD,0.391
SP003387,SP004551,CHX,DVP,HGS,11,TON,PDW,HIB,0.5
SP003389,SP003401,BDM,BTN,BTN,14,SPL,ZFD,CTK,0.4
SP003389,SP003491,BDM,BTN,BTN,14,SPL,ZFD,CTK,0.378
SP003389,SP003627,BDM,BTN,TBD,8,SAC,HEN,RDT,0.229
