route_id,from_crs,to_crs
R00455,PLY,IVY
R00455,IVY,TOT
R00455,TOT,NTA
R00455,NTA,TGM
R00455,TGM,DWL
R00455,DWL,DWW
R00455,DWW,EXD
R00455,EXD,TVP
R00455,TVP,TAU
R00455,TAU,BWT
R00455,BWT,PSN
R00455,PSN,BRI
R00455,BRI,FIT
R00455,FIT,BPW
R00455,BPW,YAE
R00455,YAE,CNM
R00455,CNM,ASC
R00455,ASC,XAY
R00455,XAY,WOP
R00455,WOP,XSW
R00455,XSW,BMV
R00455,BMV,BTG
R00455,BTG,LOB
R00455,LOB,KNN
R00455,KNN,SLY
R00455,SLY,FWY
R00455,FWY,BHM
R00455,BHM,XOZ
R00455,XOZ,XLX
R00455,XLX,WTO
R00455,WTO,XKI
R00455,XKI,TAH
R00455,TAH,XWE
R00455,XWE,BUT
R00455,BUT,DBY
R00455,DBY,XAJ
R00455,XAJ,CHD
R00455,CHD,SHF
R00455,SHF,SWN
R00455,SWN,MRP
R00455,MRP,WKF
R00455,WKF,LDS
R00455,LDS,CRG
R00455,CRG,MIK
R00455,MIK,CHF
R00455,CHF,YRK
R00455,YRK,THI
R00455,THI,NTR
R00455,NTR,DAR
R00455,DAR,DHM
R00455,DHM,NCL
R00455,NCL,MPT
R00455,MPT,ALM
R00455,ALM,BWK
R00455,BWK,RSN
R00455,RSN,DUN
R00455,DUN,DRM
R00455,DRM,PST
R00455,PST,EDB
R00456,MAN,ABY
R00456,ABY,SYB
R00456,SYB,MSL
R00456,MSL,GNF
R00456,GNF,MSN
R00456,MSN,SWT
R00456,SWT,HUD
R00456,HUD,MIR
R00456,MIR,WKK
R00456,WKK,NOR
R00456,NOR,CFD
R00456,CFD,YRK
R00457,BIF,ROO
R00457,ROO,DLT
R00457,DLT,ULV
R00457,ULV,CAK
R00457,CAK,KBK
R00457,KBK,GOS
R00457,GOS,ARN
R00457,ARN,SVR
R00457,SVR,CNF
R00457,CNF,XOA
R00457,XOA,LAN
R00457,LAN,PRE
R00457,PRE,XOU
R00457,XOU,BSV
R00457,BSV,CRL
R00457,CRL,ADL
R00457,ADL,BLK
R00457,BLK,HWI
R00457,HWI,XLK
R00457,XLK,BON
R00457,BON,SLD
R00457,SLD,DGT
R00457,DGT,MCO
R00457,MCO,MAN
R00457,MAN,MAU
R00457,MAU,BNA
R00457,BNA,EDY
R00457,EDY,GTY
R00457,GTY,HDG
R00457,HDG,MIA
R00458,EAD,RAY
R00458,RAY,NEM
R00458,NEM,SUR
R00458,SUR,ESH
R00458,ESH,HER
R00458,HER,WAL
R00458,WAL,WYB
R00458,WYB,BFN
R00458,BFN,WBY
R00458,WBY,WOK
R00458,WOK,GLD
R00459,LCN,HKM
R00459,HKM,CLM
R00459,CLM,XNK
R00459,XNK,NCT
R00459,NCT,FSK
R00459,FSK,BSB
R00459,BSB,THU
R00459,THU,LOW
R00459,LOW,BUJ
R00459,BUJ,CTO
R00459,CTO,NOT
R00459,NOT,BEE
R00459,BEE,ATB
R00459,ATB,XTR
R00459,XTR,LGE
R00459,LGE,SPO
R00459,SPO,DBY
R00459,DBY,TUT
R00459,TUT,UTT
R00459,UTT,BYB
R00459,BYB,LGN
R00459,LGN,SOT
R00459,SOT,KDG
R00459,KDG,ASG
R00459,ASG,CRE
R00460,BDT,NFN
R00460,NFN,DRF
R00460,DRF,HUT
R00460,HUT,ARR
R00460,ARR,BEV
R00460,BEV,CGM
R00460,CGM,HUL
R00460,HUL,HES
R00460,HES,FRY
R00460,FRY,BUH
R00460,BUH,GBD
R00460,GBD,HOW
R00460,HOW,SBY
R00460,SBY,SIE
R00460,SIE,CHF
R00460,CHF,YRK
R00461,GRV,SOO
R00461,SOO,CUX
R00461,CUX,AYL
R00461,AYL,MDB
R00461,MDB,MDW
R00462,LDS,CRG
R00462,CRG,MIK
R00462,MIK,YRK
R00462,YRK,MLT
R00462,MLT,SEM
R00462,SEM,SCA
R00463,CAR,XRL
R00463,XRL,HWH
R00463,HWH,HDB
R00463,HDB,HEX
R00463,HEX,PRU
R00463,PRU,WYM
R00463,WYM,BLO
R00463,BLO,MCE
R00463,MCE,NCL
R00464,INV,CAG
R00464,CAG,AVM
R00464,AVM,KIN
R00464,KIN,DLW
R00464,DLW,BLA
R00464,BLA,PIT
R00464,PIT,DKD
R00464,DKD,PTH
R00464,PTH,GLE
R00464,GLE,DBL
R00464,DBL,STG
R00464,STG,FKG
R00464,FKG,XGM
R00464,XGM,PMT
R00464,PMT,LIN
R00464,LIN,HYM
R00464,HYM,EDB
R00464,EDB,PST
R00464,PST,DRM
R00464,DRM,DUN
R00464,DUN,RSN
R00464,RSN,BWK
R00464,BWK,ALM
R00464,ALM,MPT
R00464,MPT,NCL
R00464,NCL,DHM
R00464,DHM,DAR
R00464,DAR,NTR
R00464,NTR,THI
R00464,THI,YRK
R00464,YRK,DON
R00464,DON,RET
R00464,RET,XNK
R00464,XNK,NNG
R00464,NNG,GRA
R00464,GRA,PBO
R00464,PBO,HUN
R00464,HUN,SDY
R00464,SDY,BIW
R00464,BIW,HIT
R00464,HIT,SVG
R00464,SVG,XGN
R00464,XGN,WGC
R00464,WGC,PBR
R00464,PBR,AAP
R00464,AAP,FPK
R00464,FPK,XKB
R00464,XKB,KGX
R00465,NCL,DHM
R00465,DHM,DAR
R00465,DAR,NTR
R00465,NTR,THI
R00465,THI,YRK
R00465,YRK,CHF
R00465,CHF,MIK
R00465,MIK,CRG
R00465,CRG,LDS
R00465,LDS,WKF
R00465,WKF,MRP
R00465,MRP,SWN
R00465,SWN,SHF
R00465,SHF,CHD
R00465,CHD,XAJ
R00465,XAJ,DBY
R00465,DBY,BUT
R00465,BUT,XWE
R00465,XWE,TAH
R00465,TAH,XKI
R00465,XKI,WTO
R00465,WTO,XLX
R00465,XLX,XOZ
R00465,XOZ,BHM
R00465,BHM,FWY
R00465,FWY,SLY
R00465,SLY,KNN
R00465,KNN,LOB
R00465,LOB,BTG
R00465,BTG,BMV
R00465,BMV,XSW
R00465,XSW,XAY
R00465,XAY,ASC
R00465,ASC,CNM
R00465,CNM,YAE
R00465,YAE,BPW
R00465,BPW,FIT
R00465,FIT,BRI
R00465,BRI,BWT
R00465,BWT,TAU
R00465,TAU,TVP
R00465,TVP,EXD
R00465,EXD,DWW
R00465,DWW,DWL
R00465,DWL,TGM
R00465,TGM,NTA
R00465,NTA,TOT
R00465,TOT,IVY
R00465,IVY,PLY
R00466,MAN,ADK
R00466,ADK,ABY
R00466,ABY,GTO
R00466,GTO,GUI
R00466,GUI,SYB
R00466,SYB,MSL
R00466,MSL,GNF
R00466,GNF,MSN
R00466,MSN,SWT
R00466,SWT,HUD
R00466,HUD,DHN
R00466,DHN,MIR
R00466,MIR,RVN
R00466,RVN,DEW
R00466,DEW,BTL
R00466,BTL,MLY
R00466,MLY,COT
R00466,COT,LDS
R00466,LDS,CRG
R00466,CRG,EGF
R00466,EGF,MIK
R00466,MIK,SOM
R00466,SOM,SBY
R00466,SBY,WRS
R00466,WRS,HOW
R00466,HOW,EGN
R00466,EGN,GBD
R00466,GBD,BMF
R00466,BMF,BUH
R00466,BUH,FRY
R00466,FRY,HES
R00466,HES,HUL
R00467,GLQ,BBG
R00467,BBG,LNZ
R00467,LNZ,CRO
R00467,CRO,STG
R00467,STG,DBL
R00467,DBL,PTH
R00467,PTH,DEE
R00467,DEE,BYF
R00467,BYF,CAN
R00467,CAN,ARB
R00467,ARB,MTS
R00467,MTS,LAU
R00467,LAU,STN
R00467,STN,ABD
R00467,ABD,DYC
R00467,DYC,INR
R00467,INR,INS
R00467,INS,HNT
R00467,HNT,KEH
R00467,KEH,ELG
R00467,ELG,FOR
R00467,FOR,NRN
R00467,NRN,IVA
R00467,IVA,INV
R00468,YRK,CHF
R00468,CHF,MIK
R00468,MIK,CRG
R00468,CRG,LDS
R00468,LDS,WKF
R00468,WKF,MRP
R00468,MRP,SWN
R00468,SWN,SHF
R00468,SHF,CHD
R00468,CHD,XAJ
R00468,XAJ,DBY
R00468,DBY,BUT
R00468,BUT,XWE
R00468,XWE,TAH
R00468,TAH,XKI
R00468,XKI,WTO
R00468,WTO,XLX
R00468,XLX,XOZ
R00468,XOZ,BHM
R00468,BHM,FWY
R00468,FWY,SLY
R00468,SLY,KNN
R00468,KNN,LOB
R00468,LOB,BTG
R00468,BTG,BMV
R00468,BMV,XSW
R00468,XSW,XAY
R00468,XAY,ASC
R00468,ASC,CNM
R00468,CNM,YAE
R00468,YAE,BPW
R00468,BPW,FIT
R00468,FIT,BRI
R00468,BRI,BWT
R00468,BWT,TAU
R00468,TAU,TVP
R00468,TVP,EXD
R00468,EXD,DWW
R00468,DWW,DWL
R00468,DWL,TGM
R00468,TGM,NTA
R00468,NTA,TOT
R00468,TOT,IVY
R00468,IVY,PLY
R00469,GLM,CTM
R00469,CTM,RTR
R00469,RTR,XRJ
R00469,XRJ,SOR
R00469,SOR,MEP
R00469,MEP,LGF
R00469,LGF,XWK
R00469,XWK,FNR
R00469,FNR,SAY
R00469,SAY,SMY
R00469,SMY,XMU
R00469,XMU,XLY
R00469,XLY,BKL
R00469,BKL,BMS
R00469,BMS,SRT
R00469,SRT,RVB
R00469,RVB,BEC
R00469,BEC,BGM
R00469,BGM,CTF
R00469,CTF,CFT
R00469,CFT,NHD
R00469,NHD,PMR
R00469,PMR,DMK
R00469,DMK,XVJ
R00470,GLQ,BBG
R00470,BBG,LNZ
R00470,LNZ,CRO
R00470,CRO,FKK
R00470,FKK,PMT
R00470,PMT,LIN
R00470,LIN,HYM
R00470,HYM,EDB
R00470,EDB,PST
R00470,PST,DRM
R00470,DRM,DUN
R00470,DUN,RSN
R00470,RSN,BWK
R00470,BWK,ALM
R00470,ALM,MPT
R00470,MPT,NCL
R00470,NCL,DHM
R00470,DHM,DAR
R00470,DAR,NTR
R00470,NTR,THI
R00470,THI,YRK
R00470,YRK,DON
R00470,DON,RET
R00470,RET,XNK
R00470,XNK,NNG
R00470,NNG,GRA
R00470,GRA,PBO
R00470,PBO,HUN
R00470,HUN,SDY
R00470,SDY,BIW
R00470,BIW,HIT
R00470,HIT,SVG
R00470,SVG,HFN
R00470,HFN,GDH
R00470,GDH,BOP
R00470,BOP,AAP
R00470,AAP,FPK
R00470,FPK,XKB
R00470,XKB,KGX
R00471,PRR,SDR
R00471,SDR,HWY
R00471,HWY,BCF
