pattern_a,pattern_b,shared_prefix,origin,destination_a,destination_b
SP000051,SP000114,8,HWY,MYB,MYB
SP000051,SP000201,4,HWY,MYB,MYB
SP000051,SP001647,4,HWY,MYB,MYB
SP000051,SP001649,4,HWY,MYB,MYB
SP000051,SP004163,9,HWY,MYB,MYB
SP000052,SP000617,11,TAU,CDF,BRI
SP000052,SP001449,11,TAU,CDF,SVB
SP000052,SP002110,4,TAU,CDF,PAD
SP000052,SP002329,11,TAU,CDF,CDF
SP000052,SP002710,4,TAU,CDF,CDF
SP000052,SP003402,9,TAU,CDF,PAD
SP000053,SP000590,3,PMH,LIT,NEM
SP000053,SP000972,3,PMH,LIT,NEM
SP000053,SP000994,4,PMH,LIT,HRH
SP000053,SP000995,3,PMH,LIT,HRH
SP000053,SP000998,5,PMH,LIT,HRH
SP000053,SP001139,4,PMH,LIT,NEM
SP000053,SP001162,14,PMH,LIT,BTN
SP000053,SP001173,4,PMH,LIT,NEM
SP000053,SP001175,4,PMH,LIT,NEM
SP000053,SP001219,3,PMH,LIT,NEM
SP000053,SP001653,3,PMH,LIT,CDF
SP000053,SP001730,4,PMH,LIT,HRH
SP000053,SP001796,4,PMH,LIT,WIN
SP000053,SP001798,4,PMH,LIT,ESL
SP000053,SP001858,4,PMH,LIT,BTN
SP000053,SP001867,4,PMH,LIT,NEM
SP000053,SP001882,4,PMH,LIT,NEM
SP000053,SP002245,3,PMH,LIT,CDF
SP000053,SP002967,3,PMH,LIT,BOG
SP000053,SP002968,14,PMH,LIT,HRH
SP000053,SP003035,4,PMH,LIT,NEM
SP000053,SP003038,3,PMH,LIT,NEM
SP000053,SP003439,4,PMH,LIT,GLD
SP000053,SP003455,3,PMH,LIT,CDF
SP000053,SP003498,3,PMH,LIT,WSB
SP000053,SP003509,3,PMH,LIT,NEM
SP000053,SP003511,4,PMH,LIT,NEM
SP000053,SP003545,4,PMH,LIT,NEM
SP000053,SP003547,5,PMH,LIT,GTW
SP000053,SP004502,3,PMH,LIT,BRI
SP000054,SP000057,3,HGS,CHX,CHX
SP000054,SP000063,5,HGS,CHX,CHX
SP000054,SP000071,3,HGS,CHX,CHX
SP000054,SP000108,9,HGS,CHX,CHX
SP000054,SP000154,5,HGS,CHX,CST
SP000054,SP000170,3,HGS,CHX,CST
SP000054,SP000174,5,HGS,CHX,CST
SP000054,SP000939,3,HGS,CHX,EBN
SP000054,SP002021,3,HGS,CHX,HHE
SP000054,SP002455,3,HGS,CHX,HHE
SP000054,SP002993,3,HGS,CHX,BAL
SP000054,SP003135,3,HGS,CHX,BTN
SP000054,SP003138,3,HGS,CHX,BTN
SP000054,SP003142,3,HGS,CHX,BTN
SP000054,SP003144,3,HGS,CHX,BTN
SP000054,SP003530,3,HGS,CHX,BTN
SP000054,SP004099,3,HGS,CHX,TON
SP000054,SP004555,3,HGS,CHX,CHX
SP000054,SP004566,3,HGS,CHX,CST
SP000055,SP000499,3,PTH,EDB,EDB
SP000055,SP001531,9,PTH,EDB,EDB
SP000055,SP002237,4,PTH,EDB,EDB
SP000055,SP002250,3,PTH,EDB,EDB
SP000056,SP000120,9,OXF,MYB,MYB
SP000056,SP000206,9,OXF,MYB,MYB
SP000056,SP000679,9,OXF,MYB,MYB
SP000056,SP000689,9,OXF,MYB,MYB
SP000056,SP004149,9,OXF,MYB,MYB
SP000056,SP004560,9,OXF,MYB,MYB
SP000056,SP004636,9,OXF,MYB,MYB
SP000057,SP000063,3,HGS,CHX,CHX
SP000057,SP000071,8,HGS,CHX,CHX
SP000057,SP000108,3,HGS,CHX,CHX
SP000057,SP000154,3,HGS,CHX,CST
SP000057,SP000170,15,HGS,CHX,CST
SP000057,SP000174,3,HGS,CHX,CST
SP000057,SP000939,3,HGS,CHX,EBN
SP000057,SP002021,3,HGS,CHX,HHE
SP000057,SP002455,3,HGS,CHX,HHE
SP000057,SP002993,3,HGS,CHX,BAL
SP000057,SP003135,3,HGS,CHX,BTN
SP000057,SP003138,3,HGS,CHX,BTN
SP000057,SP003142,3,HGS,CHX,BTN
SP000057,SP003144,3,HGS,CHX,BTN
SP000057,SP003530,3,HGS,CHX,BTN
SP000057,SP004099,14,HGS,CHX,TON
SP000057,SP004555,14,HGS,CHX,CHX
SP000057,SP004566,14,HGS,CHX,CST
SP000059,SP000061,24,MYB,SBJ,BMO
SP000059,SP000078,3,MYB,SBJ,WRU
SP000059,SP000081,5,MYB,SBJ,HWY
SP000059,SP000088,13,MYB,SBJ,BMO
SP000059,SP000117,11,MYB,SBJ,OXF
SP000059,SP000124,25,MYB,SBJ,BSW
SP000059,SP000145,3,MYB,SBJ,WRU
SP000059,SP000168,13,MYB,SBJ,BAN
SP000059,SP000194,3,MYB,SBJ,HWY
SP000059,SP000199,19,MYB,SBJ,BSW
SP000059,SP000227,6,MYB,SBJ,OXF
SP000059,SP000235,3,MYB,SBJ,HWY
SP000059,SP000240,3,MYB,SBJ,BSW
SP000059,SP000248,5,MYB,SBJ,HWY
SP000059,SP000297,3,MYB,SBJ,HWY
SP000059,SP000298,5,MYB,SBJ,PRR
SP000059,SP000305,5,MYB,SBJ,GER
SP000059,SP000311,3,MYB,SBJ,AYS
SP000059,SP000313,5,MYB,SBJ,OXF
SP000059,SP000328,16,MYB,SBJ,BMO
SP000059,SP000552,13,MYB,SBJ,BSW
SP000059,SP000605,3,MYB,SBJ,GER
SP000059,SP000607,3,MYB,SBJ,GER
SP000059,SP000667,3,MYB,SBJ,WRU
SP000059,SP001640,3,MYB,SBJ,GER
SP000059,SP001643,5,MYB,SBJ,HWY
SP000059,SP002429,5,MYB,SBJ,AYS
SP000059,SP002777,6,MYB,SBJ,OXF
SP000059,SP002783,6,MYB,SBJ,OXF
SP000059,SP002792,3,MYB,SBJ,HWY
SP000059,SP003190,3,MYB,SBJ,AYS
SP000059,SP003198,6,MYB,SBJ,BAN
SP000059,SP003410,3,MYB,SBJ,OXF
SP000059,SP003867,11,MYB,SBJ,OXF
SP000059,SP004114,5,MYB,SBJ,BCS
SP000059,SP004157,13,MYB,SBJ,BMO
SP000059,SP004159,3,MYB,SBJ,AYS
SP000059,SP004182,3,MYB,SBJ,AYS
SP000059,SP004185,5,MYB,SBJ,BAN
SP000059,SP004191,13,MYB,SBJ,SBJ
SP000059,SP004233,3,MYB,SBJ,WRU
SP000059,SP004257,6,MYB,SBJ,BMO
SP000059,SP004445,6,MYB,SBJ,BAN
SP000059,SP004479,9,MYB,SBJ,PRR
SP000059,SP004563,3,MYB,SBJ,OXF
SP000059,SP004608,3,MYB,SBJ,WCX
SP000059,SP004609,3,MYB,SBJ,GER
SP000059,SP004626,5,MYB,SBJ,OXF
SP000059,SP004635,3,MYB,SBJ,BMO
SP000059,SP004637,3,MYB,SBJ,AYS
SP000059,SP004639,5,MYB,SBJ,BAN
SP000059,SP004641,6,MYB,SBJ,BSW
SP000060,SP002178,4,EDB,PTH,ABD
SP000060,SP003358,4,EDB,PTH,GLT
SP000060,SP003394,4,EDB,PTH,LEV
SP000060,SP003757,5,EDB,PTH,LEV
SP000060,SP003761,4,EDB,PTH,COW
SP000060,SP003767,5,EDB,PTH,GLT
SP000060,SP003833,4,EDB,PTH,GLT
SP000060,SP003878,4,EDB,PTH,PTH
SP000061,SP000078,3,MYB,BMO,WRU
SP000061,SP000081,5,MYB,BMO,HWY
SP000061,SP000088,13,MYB,BMO,BMO
SP000061,SP000117,11,MYB,BMO,OXF
SP000061,SP000124,24,MYB,BMO,BSW
SP000061,SP000145,3,MYB,BMO,WRU
SP000061,SP000168,13,MYB,BMO,BAN
SP000061,SP000194,3,MYB,BMO,HWY
SP000061,SP000199,19,MYB,BMO,BSW
SP000061,SP000227,6,MYB,BMO,OXF
SP000061,SP000235,3,MYB,BMO,HWY
SP000061,SP000240,3,MYB,BMO,BSW
SP000061,SP000248,5,MYB,BMO,HWY
SP000061,SP000297,3,MYB,BMO,HWY
SP000061,SP000298,5,MYB,BMO,PRR
SP000061,SP000305,5,MYB,BMO,GER
SP000061,SP000311,3,MYB,BMO,AYS
SP000061,SP000313,5,MYB,BMO,OXF
SP000061,SP000328,16,MYB,BMO,BMO
SP000061,SP000552,13,MYB,BMO,BSW
SP000061,SP000605,3,MYB,BMO,GER
SP000061,SP000607,3,MYB,BMO,GER
SP000061,SP000667,3,MYB,BMO,WRU
SP000061,SP001640,3,MYB,BMO,GER
SP000061,SP001643,5,MYB,BMO,HWY
SP000061,SP002429,5,MYB,BMO,AYS
SP000061,SP002777,6,MYB,BMO,OXF
SP000061,SP002783,6,MYB,BMO,OXF
SP000061,SP002792,3,MYB,BMO,HWY
SP000061,SP003190,3,MYB,BMO,AYS
SP000061,SP003198,6,MYB,BMO,BAN
SP000061,SP003410,3,MYB,BMO,OXF
SP000061,SP003867,11,MYB,BMO,OXF
SP000061,SP004114,5,MYB,BMO,BCS
SP000061,SP004157,13,MYB,BMO,BMO
SP000061,SP004159,3,MYB,BMO,AYS
SP000061,SP004182,3,MYB,BMO,AYS
SP000061,SP004185,5,MYB,BMO,BAN
SP000061,SP004191,13,MYB,BMO,SBJ
SP000061,SP004233,3,MYB,BMO,WRU
SP000061,SP004257,6,MYB,BMO,BMO
SP000061,SP004445,6,MYB,BMO,BAN
SP000061,SP004479,9,MYB,BMO,PRR
SP000061,SP004563,3,MYB,BMO,OXF
SP000061,SP004608,3,MYB,BMO,WCX
SP000061,SP004609,3,MYB,BMO,GER
SP000061,SP004626,5,MYB,BMO,OXF
SP000061,SP004635,3,MYB,BMO,BMO
SP000061,SP004637,3,MYB,BMO,AYS
SP000061,SP004639,5,MYB,BMO,BAN
SP000061,SP004641,6,MYB,BMO,BSW
SP000062,SP000563,3,LIT,BOG,SOU
SP000062,SP001491,3,LIT,BOG,SOU
SP000062,SP001797,3,LIT,BOG,CCH
SP000062,SP003913,3,LIT,BOG,PMS
SP000063,SP000071,3,HGS,CHX,CHX
SP000063,SP000108,5,HGS,CHX,CHX
SP000063,SP000154,17,HGS,CHX,CST
SP000063,SP000170,3,HGS,CHX,CST
SP000063,SP000174,11,HGS,CHX,CST
SP000063,SP000939,3,HGS,CHX,EBN
SP000063,SP002021,3,HGS,CHX,HHE
SP000063,SP002455,3,HGS,CHX,HHE
SP000063,SP002993,3,HGS,CHX,BAL
SP000063,SP003135,3,HGS,CHX,BTN
SP000063,SP003138,3,HGS,CHX,BTN
SP000063,SP003142,3,HGS,CHX,BTN
SP000063,SP003144,3,HGS,CHX,BTN
SP000063,SP003530,3,HGS,CHX,BTN
SP000063,SP004099,3,HGS,CHX,TON
SP000063,SP004555,3,HGS,CHX,CHX
SP000063,SP004566,3,HGS,CHX,CST
SP000064,SP002009,4,TWY,HOT,TWY
SP000065,SP001788,3,BTN,EBN,LWS
SP000065,SP002274,5,BTN,EBN,EBN
SP000065,SP002458,4,BTN,EBN,ORE
SP000065,SP002479,4,BTN,EBN,ORE
SP000065,SP002739,4,BTN,EBN,EBN
SP000065,SP002932,4,BTN,EBN,HGS
SP000065,SP003064,5,BTN,EBN,ORE
SP000065,SP003140,4,BTN,EBN,HGS
SP000065,SP004122,10,BTN,EBN,ORE
SP000065,SP004553,10,BTN,EBN,ORE
SP000066,SP000758,4,ORE,CHX,BAL
SP000066,SP001857,4,ORE,CHX,BTN
SP000066,SP001861,4,ORE,CHX,BTN
SP000066,SP002277,4,ORE,CHX,BTN
SP000066,SP002476,4,ORE,CHX,BTN
SP000066,SP002996,4,ORE,CHX,BAL
SP000066,SP003000,4,ORE,CHX,BAK
SP000066,SP003147,4,ORE,CHX,BTN
SP000066,SP003149,4,ORE,CHX,BTN
SP000066,SP003552,4,ORE,CHX,PLG
SP000066,SP004120,4,ORE,CHX,BTN
SP000066,SP004126,4,ORE,CHX,BTN
SP000066,SP004128,4,ORE,CHX,BTN
SP000067,SP000576,6,BSW,MYB,BAN
SP000067,SP000644,12,BSW,MYB,MYB
SP000067,SP000655,12,BSW,MYB,BAN
SP000067,SP002760,4,BSW,MYB,LMS
SP000067,SP004174,6,BSW,MYB,LMS
SP000067,SP004634,6,BSW,MYB,MYB
SP000067,SP004645,12,BSW,MYB,MYB
SP000069,SP003486,5,WMN,BRI,GCR
SP000070,SP000077,19,EUS,STG,MAN
SP000070,SP000195,5,EUS,STG,NMP
SP000070,SP000212,5,EUS,STG,TRI
SP000070,SP000266,13,EUS,STG,WVH
SP000070,SP000392,22,EUS,STG,LIV
SP000070,SP000398,17,EUS,STG,MAN
SP000070,SP000401,13,EUS,STG,BHM
SP000070,SP000533,8,EUS,STG,BHM
SP000070,SP000868,15,EUS,STG,LIV
SP000070,SP000882,13,EUS,STG,WVH
SP000070,SP000885,13,EUS,STG,CRE
SP000070,SP000892,13,EUS,STG,GLC
SP000070,SP001313,19,EUS,STG,HHD
SP000070,SP001325,4,EUS,STG,TRI
SP000070,SP001327,5,EUS,STG,TRI
SP000070,SP001329,5,EUS,STG,TRI
SP000070,SP001343,11,EUS,STG,NMP
SP000070,SP001346,14,EUS,STG,CRE
SP000070,SP001451,5,EUS,STG,BLY
SP000070,SP001454,5,EUS,STG,BLY
SP000070,SP001807,36,EUS,STG,GLC
SP000070,SP002179,10,EUS,STG,GLC
SP000070,SP002202,8,EUS,STG,WSL
SP000070,SP002261,5,EUS,STG,NMP
SP000070,SP002327,4,EUS,STG,MKC
SP000070,SP002647,5,EUS,STG,MKC
SP000070,SP002648,4,EUS,STG,NMP
SP000070,SP002655,5,EUS,STG,SAA
SP000070,SP002872,19,EUS,STG,CTR
SP000070,SP003031,17,EUS,STG,MAN
SP000070,SP003036,8,EUS,STG,BHM
SP000070,SP003114,13,EUS,STG,LIV
SP000070,SP003191,26,EUS,STG,BPN
SP000070,SP003207,20,EUS,STG,LIV
SP000070,SP003300,19,EUS,STG,WRX
SP000070,SP003360,13,EUS,STG,EDB
SP000070,SP003475,11,EUS,STG,WVH
SP000070,SP003568,10,EUS,STG,WVH
SP000070,SP003958,13,EUS,STG,INV
SP000070,SP004012,11,EUS,STG,GLC
SP000070,SP004017,15,EUS,STG,PRE
SP000070,SP004025,26,EUS,STG,PRE
SP000070,SP004034,13,EUS,STG,CRE
SP000070,SP004036,10,EUS,STG,GLC
SP000070,SP004111,10,EUS,STG,GLC
SP000070,SP004121,4,EUS,STG,NMP
SP000070,SP004127,4,EUS,STG,NMP
SP000070,SP004131,5,EUS,STG,BHM
SP000070,SP004188,15,EUS,STG,CRE
SP000070,SP004207,13,EUS,STG,CRE
SP000070,SP004232,10,EUS,STG,INV
SP000070,SP004384,13,EUS,STG,WVH
SP000070,SP004399,34,EUS,STG,GLC
SP000070,SP004433,8,EUS,STG,NMP
SP000070,SP004516,25,EUS,STG,GLC
SP000070,SP004529,5,EUS,STG,BHM
SP000071,SP000108,3,HGS,CHX,CHX
SP000071,SP000154,3,HGS,CHX,CST
SP000071,SP000170,8,HGS,CHX,CST
SP000071,SP000174,3,HGS,CHX,CST
SP000071,SP000939,3,HGS,CHX,EBN
SP000071,SP002021,3,HGS,CHX,HHE
SP000071,SP002455,3,HGS,CHX,HHE
SP000071,SP002993,3,HGS,CHX,BAL
SP000071,SP003135,3,HGS,CHX,BTN
SP000071,SP003138,3,HGS,CHX,BTN
SP000071,SP003142,3,HGS,CHX,BTN
SP000071,SP003144,3,HGS,CHX,BTN
SP000071,SP003530,3,HGS,CHX,BTN
SP000071,SP004099,8,HGS,CHX,TON
SP000071,SP004555,8,HGS,CHX,CHX
SP000071,SP004566,8,HGS,CHX,CST
SP000072,SP001252,5,WSB,SWI,CNM
SP000073,SP004152,10,OXF,MYB,HWY
SP000073,SP004488,10,OXF,MYB,MYB
SP000073,SP004633,12,OXF,MYB,MYB
SP000073,SP004643,14,OXF,MYB,MYB
SP000074,SP000076,15,BHI,LLJ,AYW
SP000074,SP001786,20,BHI,LLJ,CTR
SP000074,SP002133,9,BHI,LLJ,SHR
SP000074,SP002825,27,BHI,LLJ,HHD
SP000074,SP004583,20,BHI,LLJ,MAN
SP000075,SP000470,3,MCV,SOP,CLH
SP000075,SP000474,3,MCV,SOP,CLH
SP000075,SP000577,3,MCV,SOP,SOP
SP000075,SP000579,15,MCV,SOP,SOP
SP000075,SP001616,3,MCV,SOP,BBN
SP000075,SP001684,3,MCV,SOP,BBN
SP000075,SP001689,3,MCV,SOP,BBN
SP000075,SP001775,10,MCV,SOP,WGN
SP000075,SP001802,3,MCV,SOP,HBL
SP000075,SP001860,3,MCV,SOP,WGN
SP000075,SP001890,3,MCV,SOP,SOP
SP000075,SP002005,3,MCV,SOP,WGW
SP000075,SP002011,3,MCV,SOP,HBL
SP000075,SP002012,3,MCV,SOP,HBL
SP000075,SP002018,3,MCV,SOP,WGN
SP000075,SP002019,3,MCV,SOP,WGW
SP000075,SP002341,10,MCV,SOP,WGW
SP000075,SP002390,3,MCV,SOP,SOP
SP000075,SP003433,3,MCV,SOP,HBL
SP000075,SP003824,3,MCV,SOP,WGW
SP000076,SP001786,15,BHI,AYW,CTR
SP000076,SP002133,9,BHI,AYW,SHR
SP000076,SP002825,15,BHI,AYW,HHD
SP000076,SP004583,15,BHI,AYW,MAN
SP000077,SP000195,5,EUS,MAN,NMP
SP000077,SP000212,5,EUS,MAN,TRI
SP000077,SP000266,13,EUS,MAN,WVH
SP000077,SP000392,19,EUS,MAN,LIV
SP000077,SP000398,17,EUS,MAN,MAN
SP000077,SP000401,13,EUS,MAN,BHM
SP000077,SP000533,8,EUS,MAN,BHM
SP000077,SP000868,15,EUS,MAN,LIV
SP000077,SP000882,13,EUS,MAN,WVH
SP000077,SP000885,13,EUS,MAN,CRE
SP000077,SP000892,13,EUS,MAN,GLC
SP000077,SP001313,19,EUS,MAN,HHD
SP000077,SP001325,4,EUS,MAN,TRI
SP000077,SP001327,5,EUS,MAN,TRI
SP000077,SP001329,5,EUS,MAN,TRI
SP000077,SP001343,11,EUS,MAN,NMP
SP000077,SP001346,14,EUS,MAN,CRE
SP000077,SP001451,5,EUS,MAN,BLY
SP000077,SP001454,5,EUS,MAN,BLY
SP000077,SP001807,19,EUS,MAN,GLC
SP000077,SP002179,10,EUS,MAN,GLC
SP000077,SP002202,8,EUS,MAN,WSL
SP000077,SP002261,5,EUS,MAN,NMP
SP000077,SP002327,4,EUS,MAN,MKC
SP000077,SP002647,5,EUS,MAN,MKC
SP000077,SP002648,4,EUS,MAN,NMP
SP000077,SP002655,5,EUS,MAN,SAA
SP000077,SP002872,19,EUS,MAN,CTR
SP000077,SP003031,17,EUS,MAN,MAN
SP000077,SP003036,8,EUS,MAN,BHM
SP000077,SP003114,13,EUS,MAN,LIV
SP000077,SP003191,19,EUS,MAN,BPN
SP000077,SP003207,19,EUS,MAN,LIV
SP000077,SP003300,19,EUS,MAN,WRX
SP000077,SP003360,13,EUS,MAN,EDB
SP000077,SP003475,11,EUS,MAN,WVH
SP000077,SP003568,10,EUS,MAN,WVH
SP000077,SP003958,13,EUS,MAN,INV
SP000077,SP004012,11,EUS,MAN,GLC
SP000077,SP004017,15,EUS,MAN,PRE
SP000077,SP004025,19,EUS,MAN,PRE
SP000077,SP004034,13,EUS,MAN,CRE
SP000077,SP004036,10,EUS,MAN,GLC
SP000077,SP004111,10,EUS,MAN,GLC
SP000077,SP004121,4,EUS,MAN,NMP
SP000077,SP004127,4,EUS,MAN,NMP
SP000077,SP004131,5,EUS,MAN,BHM
SP000077,SP004188,15,EUS,MAN,CRE
SP000077,SP004207,13,EUS,MAN,CRE
SP000077,SP004232,10,EUS,MAN,INV
SP000077,SP004384,13,EUS,MAN,WVH
SP000077,SP004399,19,EUS,MAN,GLC
SP000077,SP004433,8,EUS,MAN,NMP
SP000077,SP004516,19,EUS,MAN,GLC
SP000077,SP004529,5,EUS,MAN,BHM
SP000078,SP000081,3,MYB,WRU,HWY
SP000078,SP000088,3,MYB,WRU,BMO
SP000078,SP000117,3,MYB,WRU,OXF
SP000078,SP000124,3,MYB,WRU,BSW
SP000078,SP000145,5,MYB,WRU,WRU
SP000078,SP000168,3,MYB,WRU,BAN
SP000078,SP000194,3,MYB,WRU,HWY
SP000078,SP000199,3,MYB,WRU,BSW
SP000078,SP000227,3,MYB,WRU,OXF
SP000078,SP000235,3,MYB,WRU,HWY
SP000078,SP000240,3,MYB,WRU,BSW
SP000078,SP000248,3,MYB,WRU,HWY
SP000078,SP000297,3,MYB,WRU,HWY
SP000078,SP000298,3,MYB,WRU,PRR
SP000078,SP000305,3,MYB,WRU,GER
SP000078,SP000311,3,MYB,WRU,AYS
SP000078,SP000313,3,MYB,WRU,OXF
SP000078,SP000328,3,MYB,WRU,BMO
SP000078,SP000552,3,MYB,WRU,BSW
SP000078,SP000605,3,MYB,WRU,GER
SP000078,SP000607,3,MYB,WRU,GER
SP000078,SP000667,3,MYB,WRU,WRU
SP000078,SP001640,3,MYB,WRU,GER
SP000078,SP001643,3,MYB,WRU,HWY
SP000078,SP002429,3,MYB,WRU,AYS
SP000078,SP002777,3,MYB,WRU,OXF
SP000078,SP002783,3,MYB,WRU,OXF
SP000078,SP002792,3,MYB,WRU,HWY
SP000078,SP003190,3,MYB,WRU,AYS
SP000078,SP003198,3,MYB,WRU,BAN
SP000078,SP003410,3,MYB,WRU,OXF
SP000078,SP003867,3,MYB,WRU,OXF
SP000078,SP004114,3,MYB,WRU,BCS
SP000078,SP004157,3,MYB,WRU,BMO
SP000078,SP004159,3,MYB,WRU,AYS
SP000078,SP004182,3,MYB,WRU,AYS
SP000078,SP004185,3,MYB,WRU,BAN
SP000078,SP004191,3,MYB,WRU,SBJ
SP000078,SP004233,3,MYB,WRU,WRU
SP000078,SP004257,3,MYB,WRU,BMO
SP000078,SP004445,3,MYB,WRU,BAN
SP000078,SP004479,3,MYB,WRU,PRR
SP000078,SP004563,3,MYB,WRU,OXF
SP000078,SP004608,3,MYB,WRU,WCX
SP000078,SP004609,3,MYB,WRU,GER
SP000078,SP004626,3,MYB,WRU,OXF
SP000078,SP004635,3,MYB,WRU,BMO
SP000078,SP004637,3,MYB,WRU,AYS
SP000078,SP004639,3,MYB,WRU,BAN
SP000078,SP004641,3,MYB,WRU,BSW
SP000079,SP000189,3,MIA,CLE,EDB
SP000079,SP000205,3,MIA,CLE,GLC
SP000079,SP000453,3,MIA,CLE,SCA
SP000079,SP000560,3,MIA,CLE,BPN
SP000079,SP000565,3,MIA,CLE,BPN
SP000079,SP000570,3,MIA,CLE,BPN
SP000079,SP000610,3,MIA,CLE,BPN
SP000079,SP001841,3,MIA,CLE,SHF
SP000079,SP001884,3,MIA,CLE,MAN
SP000079,SP003044,3,MIA,CLE,SHF
SP000079,SP003189,3,MIA,CLE,YRK
SP000079,SP003292,3,MIA,CLE,LAN
SP000079,SP003707,3,MIA,CLE,BPN
SP000079,SP004451,3,MIA,CLE,OXN
SP000079,SP004500,3,MIA,CLE,LIV
SP000080,SP000085,6,CLE,LIV,LIV
SP000080,SP000089,6,CLE,LIV,LIV
SP000080,SP000109,6,CLE,LIV,LIV
SP000080,SP000113,6,CLE,LIV,LIV
SP000080,SP001826,5,CLE,LIV,NNG
SP000080,SP002454,5,CLE,LIV,SHF
SP000080,SP003537,6,CLE,LIV,SHF
SP000081,SP000088,5,MYB,HWY,BMO
SP000081,SP000117,5,MYB,HWY,OXF
SP000081,SP000124,5,MYB,HWY,BSW
SP000081,SP000145,3,MYB,HWY,WRU
SP000081,SP000168,5,MYB,HWY,BAN
SP000081,SP000194,3,MYB,HWY,HWY
SP000081,SP000199,5,MYB,HWY,BSW
SP000081,SP000227,5,MYB,HWY,OXF
SP000081,SP000235,3,MYB,HWY,HWY
SP000081,SP000240,3,MYB,HWY,BSW
SP000081,SP000248,6,MYB,HWY,HWY
SP000081,SP000297,3,MYB,HWY,HWY
SP000081,SP000298,7,MYB,HWY,PRR
SP000081,SP000305,7,MYB,HWY,GER
SP000081,SP000311,3,MYB,HWY,AYS
SP000081,SP000313,9,MYB,HWY,OXF
SP000081,SP000328,5,MYB,HWY,BMO
SP000081,SP000552,5,MYB,HWY,BSW
SP000081,SP000605,3,MYB,HWY,GER
SP000081,SP000607,3,MYB,HWY,GER
SP000081,SP000667,3,MYB,HWY,WRU
SP000081,SP001640,3,MYB,HWY,GER
SP000081,SP001643,6,MYB,HWY,HWY
SP000081,SP002429,6,MYB,HWY,AYS
SP000081,SP002777,5,MYB,HWY,OXF
SP000081,SP002783,5,MYB,HWY,OXF
SP000081,SP002792,3,MYB,HWY,HWY
SP000081,SP003190,3,MYB,HWY,AYS
SP000081,SP003198,5,MYB,HWY,BAN
SP000081,SP003410,3,MYB,HWY,OXF
SP000081,SP003867,5,MYB,HWY,OXF
SP000081,SP004114,6,MYB,HWY,BCS
SP000081,SP004157,5,MYB,HWY,BMO
SP000081,SP004159,3,MYB,HWY,AYS
SP000081,SP004182,3,MYB,HWY,AYS
SP000081,SP004185,7,MYB,HWY,BAN
SP000081,SP004191,5,MYB,HWY,SBJ
SP000081,SP004233,3,MYB,HWY,WRU
SP000081,SP004257,5,MYB,HWY,BMO
SP000081,SP004445,5,MYB,HWY,BAN
SP000081,SP004479,5,MYB,HWY,PRR
SP000081,SP004563,3,MYB,HWY,OXF
SP000081,SP004608,3,MYB,HWY,WCX
SP000081,SP004609,3,MYB,HWY,GER
SP000081,SP004626,9,MYB,HWY,OXF
SP000081,SP004635,3,MYB,HWY,BMO
SP000081,SP004637,3,MYB,HWY,AYS
SP000081,SP004639,9,MYB,HWY,BAN
SP000081,SP004641,5,MYB,HWY,BSW
SP000082,SP000086,9,LIV,CLE,CLE
SP000082,SP000091,8,LIV,CLE,CLE
SP000082,SP000093,5,LIV,CLE,CLE
SP000082,SP000121,5,LIV,CLE,CLE
SP000082,SP000126,8,LIV,CLE,CLE
SP000082,SP000128,5,LIV,CLE,CLE
SP000082,SP000133,5,LIV,CLE,CLE
SP000082,SP000430,3,LIV,CLE,EUS
SP000082,SP000750,5,LIV,CLE,NRW
SP000082,SP001199,3,LIV,CLE,CTR
SP000082,SP001354,5,LIV,CLE,NRW
SP000082,SP001360,5,LIV,CLE,NOT
SP000082,SP001362,5,LIV,CLE,NRW
SP000082,SP001365,5,LIV,CLE,NOT
SP000082,SP001366,5,LIV,CLE,NOT
SP000082,SP001592,3,LIV,CLE,EUS
SP000082,SP001792,3,LIV,CLE,EUS
SP000082,SP001875,5,LIV,CLE,CLE
SP000082,SP002081,3,LIV,CLE,BHM
SP000082,SP002673,5,LIV,CLE,NOT
SP000082,SP002819,3,LIV,CLE,LLD
SP000082,SP003089,7,LIV,CLE,WAC
SP000082,SP003111,3,LIV,CLE,EUS
SP000082,SP003115,5,LIV,CLE,NOT
SP000082,SP003496,5,LIV,CLE,SHF
SP000082,SP003657,5,LIV,CLE,NCL
SP000082,SP004026,3,LIV,CLE,CRE
SP000082,SP004143,5,LIV,CLE,NRW
SP000082,SP004261,5,LIV,CLE,DON
SP000082,SP004268,5,LIV,CLE,MIA
SP000082,SP004269,5,LIV,CLE,NRW
SP000083,SP001871,5,BDI,KGX,LDS
SP000083,SP003095,6,BDI,KGX,KGX
SP000085,SP000089,14,CLE,LIV,LIV
SP000085,SP000109,14,CLE,LIV,LIV
SP000085,SP000113,14,CLE,LIV,LIV
SP000085,SP001826,5,CLE,LIV,NNG
SP000085,SP002454,5,CLE,LIV,SHF
SP000085,SP003537,11,CLE,LIV,SHF
SP000086,SP000091,8,LIV,CLE,CLE
SP000086,SP000093,5,LIV,CLE,CLE
SP000086,SP000121,5,LIV,CLE,CLE
SP000086,SP000126,8,LIV,CLE,CLE
SP000086,SP000128,5,LIV,CLE,CLE
SP000086,SP000133,5,LIV,CLE,CLE
SP000086,SP000430,3,LIV,CLE,EUS
SP000086,SP000750,5,LIV,CLE,NRW
SP000086,SP001199,3,LIV,CLE,CTR
