route_a,route_b,route_a_length,route_b_length,shared_prefix,shared_suffix,shared_stations,overlap_percent
R01494,R01663,22,11,4,0,4,18.2
R01494,R01717,22,14,0,1,1,4.5
R01494,R01721,22,6,0,1,1,4.5
R01494,R01815,22,3,0,1,1,4.5
R01494,R01888,22,6,0,1,1,4.5
R01494,R01895,22,9,0,1,1,4.5
R01494,R01951,22,4,0,1,1,4.5
R01494,R01964,22,12,0,1,1,4.5
R01494,R01991,22,4,0,1,1,4.5
R01494,R01998,22,8,0,1,1,4.5
R01494,R02012,22,7,0,1,1,4.5
R01494,R02027,22,9,0,1,1,4.5
R01494,R02029,22,10,0,1,1,4.5
R01494,R02085,22,2,0,1,1,4.5
R01494,R02095,22,7,0,1,1,4.5
R01495,R01664,6,4,1,0,1,16.7
R01495,R01982,6,11,1,0,1,9.1
R01495,R01983,6,13,1,0,1,7.7
R01496,R01899,13,13,1,0,1,7.7
R01497,R01498,18,20,1,0,4,20.0
R01497,R01710,18,27,1,0,1,3.7
R01497,R01728,18,8,1,0,1,5.6
R01497,R01834,18,15,2,12,15,83.3
R01497,R01886,18,11,1,0,1,5.6
R01497,R02079,18,5,1,0,1,5.6
R01498,R01672,20,13,0,1,1,5.0
R01498,R01710,20,27,2,0,3,11.1
R01498,R01728,20,8,1,0,1,5.0
R01498,R01834,20,15,1,0,4,20.0
R01498,R01852,20,34,0,1,1,2.9
R01498,R01874,20,7,0,1,1,5.0
R01498,R01886,20,11,1,0,1,5.0
R01498,R02074,20,5,0,1,5,25.0
R01498,R02075,20,13,0,1,13,65.0
R01498,R02079,20,5,1,0,1,5.0
R01500,R01501,4,11,0,4,4,36.4
R01500,R02072,4,20,1,0,1,5.0
R01500,R02098,4,15,0,1,1,6.7
R01501,R02098,11,15,0,1,1,6.7
R01502,R01556,12,17,0,1,4,23.5
R01502,R01800,12,23,0,1,12,52.2
R01503,R01556,29,17,2,0,11,37.9
R01503,R01627,29,38,2,0,7,18.4
R01503,R01655,29,21,2,4,7,24.1
R01503,R01702,29,18,2,5,18,62.1
R01503,R01768,29,15,1,0,8,27.6
R01504,R01527,3,7,0,1,1,14.3
R01504,R01574,3,7,0,1,1,14.3
R01504,R01654,3,23,1,0,1,4.3
R01504,R01693,3,12,0,1,1,8.3
R01504,R01724,3,29,1,0,1,3.4
R01504,R01761,3,11,0,1,1,9.1
R01504,R01803,3,13,0,1,1,7.7
R01504,R01893,3,9,1,0,1,11.1
R01505,R01751,8,3,0,3,3,37.5
R01505,R01774,8,13,0,8,8,61.5
R01505,R01791,8,24,0,8,8,33.3
R01506,R01854,9,6,1,0,1,11.1
R01506,R01857,9,5,1,0,1,11.1
R01506,R02056,9,11,3,0,9,81.8
R01508,R01513,30,17,0,5,13,43.3
R01508,R01938,30,11,0,3,7,23.3
R01508,R01941,30,9,0,5,7,23.3
R01508,R02041,30,8,0,3,5,16.7
R01509,R01743,5,2,0,2,2,40.0
R01509,R01747,5,7,1,0,1,14.3
R01509,R02101,5,4,4,0,4,80.0
R01510,R01630,15,20,0,6,12,60.0
R01510,R01648,15,2,1,0,1,6.7
R01510,R02078,15,14,0,3,3,20.0
R01511,R01707,7,5,1,2,5,71.4
R01511,R01708,7,5,0,1,1,14.3
R01511,R01779,7,8,1,0,2,25.0
R01511,R01898,7,25,0,7,7,28.0
R01511,R01922,7,10,1,0,4,40.0
R01511,R01930,7,23,0,1,1,4.3
R01511,R01980,7,8,0,2,5,62.5
R01511,R02021,7,2,1,0,1,14.3
R01511,R02090,7,6,0,2,4,57.1
R01512,R01776,9,16,0,1,1,6.2
R01512,R01858,9,19,0,5,8,42.1
R01513,R01938,17,11,0,3,10,58.8
R01513,R01941,17,9,0,6,9,52.9
R01513,R02041,17,8,0,3,5,29.4
R01514,R01935,22,7,1,0,1,4.5
R01515,R01522,23,27,0,11,19,70.4
R01515,R01599,23,23,1,0,1,4.3
R01515,R01691,23,36,0,21,23,63.9
R01515,R01697,23,34,0,10,13,38.2
R01515,R01706,23,21,0,13,13,56.5
R01515,R01859,23,6,0,1,1,4.3
R01515,R01905,23,44,0,10,13,29.5
R01515,R02074,23,5,1,0,1,4.3
R01515,R02086,23,36,0,10,13,36.1
R01516,R01520,3,2,2,0,2,66.7
R01516,R01778,3,2,1,0,1,33.3
R01517,R01596,14,16,0,6,6,37.5
R01517,R01606,14,16,0,6,6,37.5
R01517,R01686,14,40,0,8,13,32.5
R01517,R01687,14,25,0,3,6,24.0
R01517,R01688,14,12,2,4,12,85.7
R01517,R01737,14,37,2,0,10,27.0
R01517,R01764,14,12,0,3,4,28.6
R01518,R01526,18,17,0,7,16,88.9
R01518,R01546,18,32,1,0,1,3.1
R01518,R01710,18,27,0,2,13,48.1
R01518,R01734,18,21,1,0,1,4.8
R01518,R01920,18,2,0,1,1,5.6
R01518,R02050,18,2,0,1,1,5.6
R01519,R01775,2,2,0,1,1,50.0
R01519,R01913,2,21,1,0,1,4.8
R01520,R01778,2,2,1,0,1,50.0
R01520,R01820,2,8,0,1,1,12.5
R01521,R01776,14,16,2,0,3,18.8
R01521,R01780,14,24,3,0,5,20.8
R01521,R01794,14,4,1,0,2,14.3
R01521,R01840,14,4,2,0,3,21.4
R01521,R01858,14,19,3,0,3,15.8
R01521,R01898,14,25,3,0,5,20.0
R01521,R02025,14,3,0,1,3,21.4
R01522,R01691,27,36,0,11,19,52.8
R01522,R01697,27,34,0,10,12,35.3
R01522,R01706,27,21,0,11,12,44.4
R01522,R01859,27,6,0,1,1,3.7
R01522,R01905,27,44,0,10,12,27.3
R01522,R02086,27,36,0,10,12,33.3
R01523,R01589,22,10,0,1,1,4.5
R01523,R01863,22,3,1,0,1,4.5
R01523,R01911,22,18,1,0,1,4.5
R01523,R01965,22,7,0,1,1,4.5
R01523,R01970,22,8,0,1,1,4.5
R01523,R02019,22,11,1,0,1,4.5
R01525,R01726,3,20,2,0,2,10.0
R01525,R01753,3,5,1,0,1,20.0
R01525,R02012,3,7,3,0,3,42.9
R01526,R01531,17,3,2,0,2,11.8
R01526,R01710,17,27,0,2,14,51.9
R01526,R01874,17,7,2,0,2,11.8
R01526,R01920,17,2,0,1,1,5.9
R01526,R02050,17,2,0,1,1,5.9
R01527,R01574,7,7,0,1,1,14.3
R01527,R01576,7,7,1,0,1,14.3
R01527,R01577,7,3,1,0,1,14.3
R01527,R01693,7,12,0,2,5,41.7
R01527,R01727,7,25,1,0,5,20.0
R01527,R01761,7,11,0,1,1,9.1
R01527,R01803,7,13,0,2,4,30.8
R01527,R01950,7,12,1,0,1,8.3
R01530,R01551,2,16,0,1,1,6.2
R01530,R01612,2,14,0,1,1,7.1
R01530,R01617,2,7,0,1,1,14.3
R01530,R01717,2,14,0,1,1,7.1
R01530,R01721,2,6,0,1,1,16.7
R01530,R01815,2,3,0,1,1,33.3
R01530,R01888,2,6,0,1,1,16.7
R01530,R01895,2,9,0,1,1,11.1
R01530,R01951,2,4,0,1,1,25.0
R01530,R01964,2,12,0,1,1,8.3
R01530,R01991,2,4,0,1,1,25.0
R01530,R01998,2,8,0,1,1,12.5
R01530,R02012,2,7,0,1,1,14.3
R01530,R02027,2,9,0,1,1,11.1
R01530,R02029,2,10,0,1,1,10.0
R01530,R02085,2,2,0,1,1,50.0
R01530,R02095,2,7,0,1,1,14.3
R01531,R01874,3,7,3,0,3,42.9
R01532,R01536,4,2,1,0,1,25.0
R01532,R01545,4,18,1,0,1,5.6
R01532,R01555,4,10,1,0,1,10.0
R01532,R01605,4,8,1,0,1,12.5
R01532,R01608,4,12,1,0,1,8.3
R01532,R01623,4,9,1,0,1,11.1
R01532,R01816,4,3,1,0,1,25.0
R01532,R01961,4,4,1,0,2,50.0
R01532,R01963,4,3,1,0,2,50.0
R01532,R02030,4,7,4,0,4,57.1
R01532,R02083,4,2,1,0,1,25.0
R01533,R01549,17,1,1,0,1,5.9
R01533,R01908,17,35,1,0,8,22.9
R01533,R02003,17,6,0,6,6,35.3
R01534,R01549,16,1,0,1,1,6.2
R01535,R01962,9,6,0,1,1,11.1
R01536,R01545,2,18,1,0,1,5.6
R01536,R01555,2,10,1,0,1,10.0
R01536,R01605,2,8,1,0,1,12.5
R01536,R01608,2,12,1,0,1,8.3
R01536,R01623,2,9,1,0,1,11.1
R01536,R01816,2,3,1,0,1,33.3
R01536,R01961,2,4,1,0,1,25.0
R01536,R01963,2,3,1,0,1,33.3
R01536,R02030,2,7,1,0,1,14.3
R01536,R02083,2,2,1,0,1,50.0
R01537,R01786,30,3,0,1,1,3.3
R01537,R01826,30,13,0,13,13,43.3
R01537,R01972,30,7,0,1,1,3.3
R01538,R01539,13,14,0,13,13,92.9
R01538,R01706,13,21,1,0,1,4.8
R01538,R01872,13,2,1,0,1,7.7
R01540,R01557,12,11,0,5,5,41.7
R01540,R01685,12,16,0,5,5,31.2
R01540,R01823,12,21,0,2,2,9.5
R01540,R01868,12,12,0,2,2,16.7
R01540,R01871,12,10,0,2,2,16.7
R01540,R01881,12,12,0,2,2,16.7
R01540,R01882,12,11,0,2,2,16.7
R01540,R01887,12,25,0,10,12,48.0
R01540,R01891,12,16,0,2,2,12.5
R01540,R01904,12,21,0,2,2,9.5
R01540,R01906,12,19,0,2,2,10.5
R01540,R01917,12,17,0,2,10,58.8
R01540,R02037,12,15,1,0,7,46.7
R01540,R02042,12,15,1,0,7,46.7
R01543,R01977,11,3,0,1,1,9.1
R01543,R01994,11,4,0,1,1,9.1
R01544,R01796,8,9,1,0,1,11.1
R01544,R01870,8,4,4,0,4,50.0
R01544,R01979,8,16,1,0,1,6.2
R01545,R01555,18,10,1,0,6,33.3
R01545,R01594,18,3,0,3,3,16.7
R01545,R01605,18,8,1,0,1,5.6
R01545,R01608,18,12,1,0,1,5.6
R01545,R01623,18,9,1,0,1,5.6
R01545,R01816,18,3,1,0,1,5.6
R01545,R01961,18,4,1,0,1,5.6
R01545,R01963,18,3,1,0,1,5.6
R01545,R02001,18,6,0,2,5,27.8
R01545,R02030,18,7,1,0,1,5.6
R01545,R02083,18,2,1,0,1,5.6
R01546,R01734,32,21,4,1,21,65.6
R01547,R01548,6,8,0,6,6,75.0
R01547,R01571,6,3,1,0,1,16.7
R01548,R01569,8,3,3,0,3,37.5
R01549,R01908,1,35,1,0,1,2.9
R01550,R01653,9,16,2,0,2,12.5
R01550,R01735,9,11,3,0,3,27.3
R01551,R01594,16,3,1,0,1,6.2
R01551,R01598,16,4,1,0,1,6.2
R01551,R01612,16,14,0,1,1,6.2
R01551,R01617,16,7,0,1,1,6.2
R01551,R01691,16,36,1,0,1,2.8
R01551,R01697,16,34,1,0,1,2.9
R01551,R01717,16,14,0,4,7,43.8
R01551,R01721,16,6,0,1,1,6.2
R01551,R01815,16,3,0,1,1,6.2
R01551,R01888,16,6,0,1,1,6.2
R01551,R01895,16,9,0,1,1,6.2
R01551,R01949,16,7,2,0,2,12.5
R01551,R01951,16,4,0,1,1,6.2
R01551,R01964,16,12,0,1,1,6.2
R01551,R01991,16,4,0,1,1,6.2
R01551,R01998,16,8,0,1,1,6.2
R01551,R02001,16,6,3,0,3,18.8
R01551,R02012,16,7,0,1,1,6.2
R01551,R02027,16,9,0,1,1,6.2
R01551,R02029,16,10,0,1,1,6.2
R01551,R02085,16,2,0,1,1,6.2
R01551,R02095,16,7,0,1,1,6.2
R01552,R01690,15,26,0,3,4,15.4
R01552,R01788,15,3,1,0,2,13.3
R01552,R01832,15,13,1,0,2,13.3
R01554,R01597,30,8,1,0,1,3.3
R01554,R01738,30,27,1,13,27,90.0
R01554,R01741,30,3,0,3,3,10.0
R01554,R01866,30,5,3,0,3,10.0
R01554,R02076,30,11,1,0,1,3.3
R01555,R01605,10,8,1,0,1,10.0
R01555,R01608,10,12,1,0,1,8.3
R01555,R01623,10,9,1,0,1,10.0
R01555,R01816,10,3,1,0,1,10.0
R01555,R01961,10,4,1,0,1,10.0
R01555,R01963,10,3,1,0,1,10.0
R01555,R02030,10,7,1,0,1,10.0
R01555,R02083,10,2,1,0,1,10.0
R01556,R01627,17,38,2,0,3,7.9
R01556,R01655,17,21,2,0,3,14.3
R01556,R01702,17,18,2,0,9,50.0
R01556,R01768,17,15,1,0,14,82.4
R01556,R01800,17,23,0,2,6,26.1
R01557,R01685,11,16,0,5,5,31.2
R01557,R01823,11,21,0,2,2,9.5
R01557,R01868,11,12,0,2,2,16.7
R01557,R01871,11,10,0,2,2,18.2
R01557,R01881,11,12,0,2,2,16.7
R01557,R01882,11,11,0,2,2,18.2
R01557,R01887,11,25,0,5,5,20.0
R01557,R01891,11,16,0,2,2,12.5
R01557,R01904,11,21,0,2,2,9.5
R01557,R01906,11,19,0,2,2,10.5
R01557,R01917,11,17,0,2,3,17.6
R01558,R01559,12,11,3,8,11,91.7
R01558,R01560,12,9,1,5,9,75.0
R01558,R01570,12,19,0,12,12,63.2
R01558,R02052,12,12,1,0,1,8.3
R01558,R02053,12,11,1,0,1,8.3
R01559,R01560,11,9,1,5,9,81.8
R01559,R01570,11,19,0,8,11,57.9
R01559,R02052,11,12,1,0,1,8.3
R01559,R02053,11,11,1,0,1,9.1
R01560,R01570,9,19,0,5,9,47.4
R01560,R02052,9,12,1,0,1,8.3
R01560,R02053,9,11,1,0,1,9.1
R01561,R01607,16,7,3,0,3,18.8
R01561,R01627,16,38,0,16,16,42.1
R01562,R01563,22,18,3,6,18,81.8
R01562,R01564,22,18,2,6,18,81.8
R01562,R01566,22,20,2,18,20,90.9
R01562,R01619,22,12,2,0,2,9.1
R01562,R01678,22,18,2,0,2,9.1
R01562,R01727,22,25,0,2,11,44.0
R01562,R01848,22,24,0,2,10,41.7
R01562,R01892,22,15,0,2,2,9.1
R01562,R01952,22,16,0,2,2,9.1
R01562,R02032,22,10,0,2,2,9.1
R01562,R02039,22,16,0,2,2,9.1
R01562,R02052,22,12,0,9,11,50.0
R01562,R02053,22,11,0,9,10,45.5
R01563,R01564,18,18,2,7,17,94.4
R01563,R01566,18,20,2,6,17,85.0
R01563,R01619,18,12,2,0,2,11.1
R01563,R01678,18,18,2,0,2,11.1
R01563,R01727,18,25,0,2,11,44.0
R01563,R01848,18,24,0,2,9,37.5
R01563,R01892,18,15,0,2,2,11.1
R01563,R01952,18,16,0,2,2,11.1
R01563,R02032,18,10,0,2,2,11.1
R01563,R02039,18,16,0,2,2,11.1
R01563,R02052,18,12,0,6,9,50.0
R01563,R02053,18,11,0,6,8,44.4
R01564,R01566,18,20,3,6,18,90.0
R01564,R01619,18,12,2,0,2,11.1
R01564,R01678,18,18,2,0,2,11.1
R01564,R01727,18,25,0,2,11,44.0
R01564,R01848,18,24,0,2,10,41.7
R01564,R01892,18,15,0,2,2,11.1
R01564,R01952,18,16,0,2,2,11.1
R01564,R02032,18,10,0,2,2,11.1
R01564,R02039,18,16,0,2,2,11.1
R01564,R02052,18,12,0,6,10,55.6
R01564,R02053,18,11,0,6,9,50.0
R01566,R01619,20,12,2,0,2,10.0
R01566,R01678,20,18,2,0,2,10.0
R01566,R01727,20,25,0,2,11,44.0
R01566,R01848,20,24,0,2,10,41.7
R01566,R01892,20,15,0,2,2,10.0
R01566,R01952,20,16,0,2,2,10.0
R01566,R02032,20,10,0,2,2,10.0
R01566,R02039,20,16,0,2,2,10.0
R01566,R02052,20,12,0,9,11,55.0
R01566,R02053,20,11,0,9,10,50.0
R01570,R01626,19,18,2,0,2,10.5
R01570,R01915,19,9,2,0,2,10.5
R01571,R01572,3,8,0,3,3,37.5
R01573,R01801,6,17,0,1,1,5.9
R01574,R01693,7,12,0,1,1,8.3
R01574,R01761,7,11,0,1,1,9.1
R01574,R01803,7,13,0,1,1,7.7
R01575,R01592,11,17,0,2,2,11.8
R01575,R01615,11,26,0,1,4,15.4
R01575,R02065,11,5,0,1,1,9.1
R01575,R02066,11,10,2,0,2,18.2
R01575,R02073,11,9,2,0,2,18.2
R01576,R01577,7,3,1,0,1,14.3
R01576,R01727,7,25,1,0,1,4.0
R01576,R01950,7,12,3,0,3,25.0
R01577,R01727,3,25,1,0,1,4.0
R01577,R01950,3,12,1,0,1,8.3
R01578,R01636,16,22,0,3,14,63.6
R01578,R01637,16,32,0,3,15,46.9
R01578,R01645,16,21,0,3,10,47.6
R01578,R01660,16,38,0,3,15,39.5
R01578,R02064,16,18,0,3,5,27.8
R01578,R02066,16,10,0,3,10,62.5
R01578,R02073,16,9,0,3,9,56.2
R01578,R02093,16,21,0,3,10,47.6
R01579,R01808,13,26,0,1,8,30.8
R01580,R01966,10,13,1,0,1,7.7
R01581,R01644,25,11,0,3,10,40.0
R01581,R01652,25,14,0,11,13,52.0
R01581,R01777,25,8,0,6,7,28.0
R01582,R01742,2,3,0,2,2,66.7
R01583,R01742,2,3,2,0,2,66.7
R01585,R02082,23,7,0,2,2,8.7
R01587,R01601,29,5,1,0,1,3.4
R01587,R01639,29,26,1,7,25,86.2
R01587,R01674,29,13,0,7,13,44.8
R01587,R01745,29,24,0,2,4,13.8
R01587,R01969,29,26,0,7,8,27.6
R01587,R01975,29,26,0,9,9,31.0
R01587,R02094,29,20,4,0,5,17.2
R01588,R01717,10,14,1,0,1,7.1
R01589,R01965,10,7,0,7,7,70.0
R01589,R01970,10,8,2,5,8,80.0
R01590,R01676,9,16,0,3,3,18.8
R01590,R02063,9,6,2,4,6,66.7
R01590,R02065,9,5,2,0,3,33.3
R01590,R02072,9,20,0,3,3,15.0
R01591,R01720,20,6,0,6,6,30.0
R01591,R01792,20,16,2,0,2,10.0
R01591,R01796,20,9,0,2,2,10.0
R01591,R01844,20,24,0,6,17,70.8
R01591,R01853,20,11,0,2,2,10.0
R01591,R01860,20,11,0,2,2,10.0
R01591,R01865,20,28,0,1,3,10.7
R01591,R01879,20,22,0,20,20,90.9
R01591,R02061,20,4,0,2,2,10.0
R01592,R01615,17,26,0,1,1,3.8
R01592,R02065,17,5,0,1,1,5.9
R01593,R01595,15,24,0,15,15,62.5
R01594,R01598,3,4,3,0,3,75.0
R01594,R01691,3,36,1,0,1,2.8
R01594,R01697,3,34,1,0,1,2.9
R01594,R01949,3,7,1,0,1,14.3
R01594,R02001,3,6,1,2,3,50.0
R01596,R01606,16,16,0,12,14,87.5
R01596,R01686,16,40,0,6,8,20.0
R01596,R01687,16,25,0,3,6,24.0
R01596,R01688,16,12,0,4,5,31.2
R01596,R01764,16,12,0,3,11,68.8
R01597,R01738,8,27,1,0,1,3.7
R01597,R01866,8,5,1,0,1,12.5
R01597,R02076,8,11,1,0,1,9.1
R01597,R02088,8,11,0,1,1,9.1
R01598,R01691,4,36,1,0,1,2.8
R01598,R01697,4,34,1,0,1,2.9
R01598,R01949,4,7,1,0,1,14.3
R01598,R02001,4,6,1,0,3,50.0
R01599,R01633,23,2,0,1,1,4.3
R01599,R01640,23,5,0,1,1,4.3
R01599,R01845,23,7,0,1,1,4.3
R01599,R02074,23,5,1,0,1,4.3
R01600,R01628,42,33,2,1,32,76.2
R01600,R01736,42,30,0,9,30,71.4
R01600,R01755,42,31,2,9,31,73.8
R01601,R01639,5,26,1,0,1,3.8
R01601,R02094,5,20,1,0,1,5.0
R01602,R01830,3,5,1,0,1,20.0
R01602,R01831,3,13,0,3,3,23.1
R01604,R01642,3,3,0,2,2,66.7
R01605,R01608,8,12,1,0,1,8.3
R01605,R01614,8,3,0,1,1,12.5
R01605,R01620,8,7,0,1,3,37.5
R01605,R01623,8,9,2,6,8,88.9
R01605,R01714,8,5,0,5,5,62.5
R01605,R01816,8,3,1,0,1,12.5
R01605,R01950,8,12,0,1,3,25.0
R01605,R01961,8,4,1,0,1,12.5
R01605,R01963,8,3,1,0,1,12.5
R01605,R01973,8,11,0,1,5,45.5
R01605,R02030,8,7,1,0,1,12.5
R01605,R02083,8,2,1,0,2,25.0
R01606,R01686,16,40,0,6,7,17.5
R01606,R01687,16,25,0,3,5,20.0
R01606,R01688,16,12,0,4,5,31.2
R01606,R01764,16,12,3,3,12,75.0
R01606,R01867,16,4,1,0,1,6.2
R01606,R01869,16,6,1,0,1,6.2
R01608,R01623,12,9,1,0,1,8.3
R01608,R01816,12,3,1,0,1,8.3
R01608,R01961,12,4,1,0,1,8.3
R01608,R01963,12,3,1,0,1,8.3
R01608,R02030,12,7,1,0,1,8.3
R01608,R02083,12,2,1,0,1,8.3
R01609,R01800,13,23,2,0,4,17.4
R01611,R01678,15,18,0,1,1,5.6
R01611,R01713,15,10,0,1,1,6.7
R01611,R01759,15,9,1,0,1,6.7
R01612,R01613,14,19,1,0,2,10.5
R01612,R01617,14,7,0,1,1,7.1
R01612,R01635,14,4,1,0,1,7.1
R01612,R01717,14,14,0,1,1,7.1
R01612,R01721,14,6,0,1,1,7.1
R01612,R01815,14,3,0,1,1,7.1
R01612,R01888,14,6,0,1,1,7.1
R01612,R01895,14,9,0,1,1,7.1
R01612,R01951,14,4,0,1,1,7.1
R01612,R01964,14,12,0,1,1,7.1
R01612,R01973,14,11,1,0,1,7.1
R01612,R01991,14,4,0,4,4,28.6
R01612,R01998,14,8,0,8,8,57.1
R01612,R02012,14,7,0,1,1,7.1
R01612,R02027,14,9,0,1,1,7.1
R01612,R02029,14,10,0,10,10,71.4
R01612,R02044,14,24,1,0,2,8.3
R01612,R02045,14,9,1,0,1,7.1
R01612,R02085,14,2,0,1,1,7.1
R01612,R02095,14,7,0,1,1,7.1
R01613,R01626,19,18,0,4,4,21.1
R01613,R01635,19,4,1,0,1,5.3
R01613,R01973,19,11,1,0,1,5.3
R01613,R02044,19,24,1,0,5,20.8
R01613,R02045,19,9,1,0,1,5.3
R01614,R01620,3,7,0,1,1,14.3
R01614,R01623,3,9,0,1,1,11.1
R01614,R01686,3,40,3,0,3,7.5
R01614,R01687,3,25,3,0,3,12.0
R01614,R01714,3,5,0,1,1,20.0
R01614,R01950,3,12,0,1,1,8.3
R01614,R01973,3,11,0,1,1,9.1
R01615,R01997,26,28,1,0,1,3.6
R01615,R02065,26,5,0,5,5,19.2
R01615,R02098,26,15,1,0,1,3.8
R01616,R01693,3,12,1,0,1,8.3
R01616,R01695,3,8,1,0,2,25.0
R01616,R01803,3,13,1,0,1,7.7
R01617,R01717,7,14,0,1,1,7.1
R01617,R01721,7,6,0,1,1,14.3
R01617,R01815,7,3,0,1,1,14.3
R01617,R01888,7,6,0,1,1,14.3
R01617,R01895,7,9,0,1,1,11.1
R01617,R01951,7,4,0,4,4,57.1
R01617,R01964,7,12,0,7,7,58.3
R01617,R01991,7,4,0,1,1,14.3
R01617,R01998,7,8,0,1,1,12.5
R01617,R02012,7,7,0,2,2,28.6
R01617,R02027,7,9,0,1,1,11.1
R01617,R02029,7,10,0,1,1,10.0
R01617,R02085,7,2,0,1,1,14.3
R01617,R02095,7,7,0,1,1,14.3
R01618,R01967,4,29,0,4,4,13.8
R01618,R01971,4,26,0,4,4,15.4
R01618,R01976,4,20,0,4,4,20.0
R01618,R01995,4,16,0,4,4,25.0
R01618,R01997,4,28,0,4,4,14.3
R01618,R02005,4,18,0,4,4,22.2
R01618,R02015,4,28,0,4,4,14.3
R01618,R02038,4,17,0,4,4,23.5
R01618,R02094,4,20,0,4,4,20.0
R01619,R01678,12,18,3,0,8,44.4
R01619,R01915,12,9,0,1,1,8.3
R01620,R01623,7,9,0,1,3,33.3
R01620,R01714,7,5,0,1,3,42.9
R01620,R01950,7,12,0,4,7,58.3
R01620,R01964,7,12,1,0,1,8.3
R01620,R01973,7,11,0,4,5,45.5
R01621,R01622,27,29,0,3,20,69.0
R01621,R01902,27,26,0,12,19,70.4
R01621,R02099,27,6,0,4,6,22.2
R01622,R01902,29,26,0,3,12,41.4
R01622,R02099,29,6,0,3,4,13.8
R01623,R01714,9,5,0,5,5,55.6
R01623,R01816,9,3,1,0,1,11.1
R01623,R01950,9,12,0,1,3,25.0
R01623,R01961,9,4,1,0,1,11.1
R01623,R01963,9,3,1,0,1,11.1
R01623,R01973,9,11,0,1,5,45.5
R01623,R02030,9,7,1,0,1,11.1
R01623,R02083,9,2,1,0,2,22.2
R01625,R01699,19,11,0,11,11,57.9
R01625,R01850,19,14,0,5,11,57.9
R01625,R01862,19,8,0,8,8,42.1
R01625,R01864,19,8,0,1,6,31.6
R01625,R01896,19,7,0,5,5,26.3
R01625,R01897,19,8,0,4,5,26.3
R01626,R01915,18,9,4,0,9,50.0
R01627,R01655,38,21,4,0,21,55.3
R01627,R01702,38,18,3,0,7,18.4
R01627,R01768,38,15,1,0,3,7.9
R01628,R01736,33,30,0,1,26,78.8
R01628,R01755,33,31,2,1,29,87.9
R01629,R01791,16,24,3,0,6,25.0
R01629,R02089,16,13,0,2,2,12.5
R01630,R02078,20,14,0,3,3,15.0
R01631,R01766,4,5,0,1,1,20.0
R01631,R01974,4,21,0,1,1,4.8
R01631,R02003,4,6,1,0,1,16.7
R01631,R02009,4,2,0,1,1,25.0
R01631,R02011,4,9,0,1,1,11.1
R01631,R02018,4,3,1,0,1,25.0
R01632,R01641,2,5,1,0,1,20.0
R01632,R01666,2,14,1,0,1,7.1
R01632,R01668,2,8,1,0,1,12.5
R01632,R01846,2,8,1,0,1,12.5
R01632,R01847,2,6,1,0,1,16.7
R01632,R01905,2,44,1,0,1,2.3
R01633,R01640,2,5,0,1,1,20.0
R01633,R01845,2,7,0,1,1,14.3
R01635,R01973,4,11,1,0,1,9.1
R01635,R02031,4,3,0,1,1,25.0
R01635,R02044,4,24,1,0,1,4.2
R01635,R02045,4,9,3,0,3,33.3
R01636,R01637,22,32,0,9,22,68.8
R01636,R01645,22,21,0,6,17,77.3
R01636,R01660,22,38,0,9,22,57.9
R01636,R01995,22,16,1,0,1,4.5
R01636,R02064,22,18,0,5,5,22.7
R01636,R02066,22,10,0,10,10,45.5
R01636,R02073,22,9,0,6,9,40.9
R01636,R02093,22,21,0,4,12,54.5
R01637,R01645,32,21,0,6,21,65.6
R01637,R01660,32,38,3,23,26,68.4
R01637,R01971,32,26,1,0,1,3.1
R01637,R02064,32,18,0,5,5,15.6
R01637,R02066,32,10,0,9,10,31.2
R01637,R02073,32,9,0,6,9,28.1
R01637,R02093,32,21,0,4,12,37.5
R01639,R01674,26,13,0,10,12,46.2
R01639,R01745,26,24,0,2,4,15.4
R01639,R01969,26,26,0,8,8,30.8
R01639,R01975,26,26,0,7,8,30.8
R01639,R02094,26,20,1,0,5,19.2
R01640,R01845,5,7,0,1,1,14.3
R01641,R01666,5,14,1,0,1,7.1
R01641,R01668,5,8,1,0,1,12.5
R01641,R01846,5,8,1,0,1,12.5
R01641,R01847,5,6,1,0,1,16.7
R01641,R01905,5,44,1,0,1,2.3
R01643,R01809,31,17,0,17,17,54.8
R01643,R01919,31,8,0,8,8,25.8
R01644,R01652,11,14,2,3,11,78.6
R01644,R01748,11,8,1,0,2,18.2
R01644,R01777,11,8,1,3,6,54.5
R01644,R01894,11,7,2,0,2,18.2
R01645,R01660,21,38,0,6,17,44.7
R01645,R02005,21,18,1,0,3,14.3
R01645,R02064,21,18,0,5,5,23.8
R01645,R02066,21,10,0,6,9,42.9
R01645,R02073,21,9,0,9,9,42.9
R01645,R02093,21,21,0,4,8,38.1
R01647,R01650,7,3,1,0,1,14.3
R01647,R01708,7,5,1,0,1,14.3
R01647,R02022,7,6,1,0,1,14.3
R01648,R01649,2,2,0,1,1,50.0
R01648,R02020,2,6,0,1,1,16.7
R01649,R02020,2,6,0,1,1,16.7
R01650,R01708,3,5,1,0,1,20.0
R01650,R02022,3,6,1,0,3,50.0
R01651,R02025,6,3,1,0,2,33.3
R01652,R01748,14,8,1,0,3,21.4
R01652,R01777,14,8,1,6,8,57.1
R01652,R01894,14,7,3,0,3,21.4
R01653,R01735,16,11,2,0,2,12.5
R01654,R01724,23,29,2,4,17,58.6
R01654,R01893,23,9,1,0,1,4.3
R01655,R01702,21,18,3,4,7,33.3
