station_name,crs,operator,route,county,latitude,longitude,major_interchange,terminus,branch_junction,nearest_landmark,nearest_landmark_km,nearest_castle,nearest_castle_km,nearest_cathedral,nearest_cathedral_km,nearest_museum,nearest_museum_km,nearest_country_house,nearest_country_house_km,nearest_nature_reserve,nearest_nature_reserve_km,station_id,route_groups,route_count,service_count,service_density,route_diversity_band,region,is_interchange,is_terminus,word_count_band,is_branch_line,is_mainline,is_coastal,route_station_id,time_from_london,canonical_time_to_london,time_band,time_group,is_high_speed,distance_band
Sunningdale,SNG,SWR,,,51.39194259,-0.633036903,,,,,,,,,,,,,,,,SW_000137,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000137,,,,,False,
Sunnymeads,SNY,SWR,,,51.46990139,-0.559005825,,,,,,,,,,,,,,,,SW_000138,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000138,,,,,False,
Surbiton,SUR,SWR,,,51.39246129,-0.303959858,,,,,,,,,,,,,,,,SW_000139,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000139,,,,,False,
Swanwick,SNW,SWR,,,50.87565884,-1.265855068,,,,,,,,,,,,,,,,SW_000140,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000140,,,,,False,
Sway,SWY,SWR,,,50.78469022,-1.610008474,,,,,,,,,,,,,,,,SW_000141,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000141,,,,,False,
Swaythling,SWG,SWR,,,50.94113949,-1.376413966,,,,,,,,,,,,,,,,SW_000142,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000142,,,,,False,
Syon Lane,SYL,SWR,,,51.48179326,-0.32513115,,,,,,,,,,,,,,,,SW_000143,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000143,,,,,False,
Teddington,TED,SWR,,,51.42452799,-0.332691888,,,,,,,,,,,,,,,,SW_000144,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000144,,,,,False,
Templecombe,TMC,SWR,,,51.00113031,-2.417513122,,,,,,,,,,,,,,,,SW_000145,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000145,,,,,False,
Thames Ditton,THD,SWR,,,51.38900668,-0.33901409,,,,,,,,,,,,,,,,SW_000146,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000146,,,,,False,
Tisbury,TIS,SWR,,,51.06083999,-2.079012098,,,,,,,,,,,,,,,,SW_000147,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000147,,,,,False,
Tolworth,TOL,SWR,,,51.37681954,-0.279679278,,,,,,,,,,,,,,,,SW_000148,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000148,,,,,False,
Totton,TTN,SWR,,,50.91800544,-1.482139753,,,,,,,,,,,,,,,,SW_000149,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000149,,,,,False,
Twickenham,TWI,SWR,,,51.45037655,-0.329159686,,,,,,,,,,,,,,,,SW_000150,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000150,,,,,False,
Upper Halliford,UPH,SWR,,,51.41306951,-0.43089616,,,,,,,,,,,,,,,,SW_000151,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000151,,,,,False,
Upwey,UPW,SWR,,,50.64825691,-2.466146876,,,,,,,,,,,,,,,,SW_000152,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000152,,,,,False,
Vauxhall,VXH,SWR,,,51.48619345,-0.122870783,,,,,,,,,,,,,,,,SW_000153,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000153,,,,,False,
Virginia Water,VIR,SWR,,,51.40195798,-0.562220659,,,,,,,,,,,,,,,,SW_000154,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000154,,,,,False,
Walton-on-Thames,WAL,SWR,,,51.37293218,-0.414625196,,,,,,,,,,,,,,,,SW_000155,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000155,,,,,False,
Wanborough,WAN,SWR,,,51.24452137,-0.667585828,,,,,,,,,,,,,,,,SW_000156,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000156,,,,,False,
Wandsworth Town,WNT,SWR,,,51.46105105,-0.188123102,,,,,,,,,,,,,,,,SW_000157,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000157,,,,,False,
Wareham (Dorset),WRM,SWR,,,50.69287417,-2.11525952,,,,,,,,,,,,,,,,SW_000158,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000158,,,,,False,
West Byfleet,WBY,SWR,,,51.33922612,-0.505478144,,,,,,,,,,,,,,,,SW_000159,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000159,,,,,False,
Weybridge,WYB,SWR,,,51.361772,-0.457715753,,,,,,,,,,,,,,,,SW_000160,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000160,,,,,False,
Weymouth,WEY,SWR,,,50.61601612,-2.454887722,,,,,,,,,,,,,,,,SW_000161,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000161,,,,,False,
Whimple,WHM,SWR,,,50.76801832,-3.354340682,,,,,,,,,,,,,,,,SW_000162,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000162,,,,,False,
Whitchurch (Hampshire),WCH,SWR,,,51.23741109,-1.338181206,,,,,,,,,,,,,,,,SW_000163,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000163,,,,,False,
Whitton (London),WTN,SWR,,,51.44961063,-0.357683876,,,,,,,,,,,,,,,,SW_000164,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000164,,,,,False,
Wimbledon,WIM,SWR,,,51.42158552,-0.206498827,,,,,,,,,,,,,,,,SW_000165,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000165,,,,,False,
Winchester,WIN,SWR,,,51.06720512,-1.319703002,,,,,,,,,,,,,,,,SW_000166,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000166,,,,,False,
Winchfield,WNF,SWR,,,51.28494989,-0.906981902,,,,,,,,,,,,,,,,SW_000167,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000167,,,,,False,
Windsor & Eton Riverside,WNR,SWR,,,51.48565491,-0.606528915,,,,,,,,,,,,,,,,SW_000168,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000168,,,,,False,
Winnersh,WNS,SWR,,,51.43027741,-0.87686164,,,,,,,,,,,,,,,,SW_000169,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000169,,,,,False,
Winnersh Triangle,WTI,SWR,,,51.4367367,-0.89133506,,,,,,,,,,,,,,,,SW_000170,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000170,,,,,False,
Witley,WTY,SWR,,,51.13315687,-0.645781144,,,,,,,,,,,,,,,,SW_000171,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000171,,,,,False,
Woking,WOK,SWR,,,51.31846927,-0.556954188,,,,,,,,,,,,,,,,SW_000172,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000172,,,,,False,
Wokingham,WKM,SWR,,,51.41122172,-0.842545198,,,,,,,,,,,,,,,,SW_000173,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000173,,,,,False,
Wool,WOO,SWR,,,50.68162341,-2.221475875,,,,,,,,,,,,,,,,SW_000174,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000174,,,,,False,
Woolston,WLS,SWR,,,50.89891313,-1.377063456,,,,,,,,,,,,,,,,SW_000175,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000175,,,,,False,
Worcester Park,WCP,SWR,,,51.3812537,-0.245167023,,,,,,,,,,,,,,,,SW_000176,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000176,,,,,False,
Worplesdon,WPL,SWR,,,51.2890166,-0.582573597,,,,,,,,,,,,,,,,SW_000177,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000177,,,,,False,
Wraysbury,WRY,SWR,,,51.45771219,-0.541915109,,,,,,,,,,,,,,,,SW_000178,[nan],1,1,low,single,,False,False,single,False,True,False,SW_000178,,,,,False,
Yeovil Junction,YVJ,SWR,,,50.92472896,-2.613179136,,,,,,,,,,,,,,,,SW_000179,[nan],1,1,low,single,,False,False,multiple,False,True,False,SW_000179,,,,,False,
